block,representation,profile,concentration,harmonic,center_a,center_b,cov_aa,cov_ab,cov_bb,axis_major,axis_minor,angle_radians,angle_degrees,contains_origin,note
block_2,intervals_24_decimal6,unimodal_k9,9.0,1,-0.0505657461715399,-0.002909059834043229,0.0032434172748733643,-0.0002558731214213514,0.002881376006031502,0.14221869326971878,0.1283367643567513,2.6640528927092872,152.63898715186048,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,unimodal_k9,9.0,2,0.3371135333268859,0.16107681303224922,0.003083845092967053,-0.00032799575369658554,0.003293224821230808,0.14548829511755354,0.130541733898141,2.2017147739324536,126.14896423792976,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,bimodal_equal_sep2_k6,6.0,1,0.18134947266854176,-0.16226090079504066,0.002234234110766961,0.0006446728122383513,0.003910102581642526,0.1572931917459543,0.10987459801262807,1.2429080230458855,71.2133840434781,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,bimodal_equal_sep2_k6,6.0,2,-0.2648492328253294,0.10031335038672137,0.0032640761856295455,-0.00031644639479749245,0.0033554147049283606,0.14746471716433088,0.13384544139538643,2.284529749803142,130.89391283579795,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,antipodal_equal_k6,6.0,1,-0.0327006946913393,-0.1408454445627207,0.0022294629742438446,-0.00040230195549006335,0.002051452314736198,0.12366543531679328,0.10176351158939267,2.465060919363784,141.23758692218337,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,antipodal_equal_k6,6.0,2,0.21515015467339593,-0.05791860261263605,0.0022212399609680272,-5.162638859236013e-06,0.0019289020198270455,0.11536475439370807,0.10750070691431561,3.123940159753607,178.98858660530584,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,asymmetric_w075_sep2_k6,6.0,1,0.21637280936364184,-0.1438933835859074,0.0030131981407333468,-0.00032395656374111507,0.0030801260531999604,0.1421452434046845,0.12768189244920247,2.304728195712144,132.05119853910705,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,asymmetric_w075_sep2_k6,6.0,2,-0.21803930391965737,-0.11635409913855624,0.0029720397113343253,-0.00021572127958025865,0.003287095984018467,0.14265731284458738,0.13095908027397654,2.040827595824745,116.93080795458846,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,sparse_N8_unimodal_k6,6.0,1,0.15292307453636314,-0.009476379078634216,0.002648102699674786,-0.00029169201666423127,0.002612129516289325,0.1323224441494938,0.11835229446786538,2.3869869795449383,136.76427968060514,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,sparse_N8_unimodal_k6,6.0,2,0.21766900680289453,-0.2070622780673263,0.0032936069862476076,-0.00016947392490317855,0.0029575094174155805,0.14197406232083118,0.1315169492518507,2.7467824072514158,157.3790391762906,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
