block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic
block_2,moments_m1_m3,kappa_2,2.0,0.039578409654097285,1.0100667814702529,0.762535835244621,1.2655812115632434,0.646652708927641,37.05047103225552,1,37.05047103225552,-0.0669745720167942,0.03318448805945892,0.0747449232028579,nan,nan,0,153.64255477722782,0.9988425925925927,0.0011574074074074073,0.029978090476535546,nats,0,0,0,0.005815210139129369,0.03125,0.03346636449026609,0.03125,-0.7063897338049379,1.576468928346013,1,2
block_2,moments_m1_m3,kappa_4,4.0,-0.0033004617331201013,0.955149172082985,0.8409782874344716,1.2726171540832807,0.7219185444330726,41.36288574824265,1,41.36288574824265,0.014020512730710548,0.007179436555630331,0.015751796294021125,nan,nan,0,27.115470571545405,1.0,0.0,0.015277093555711496,nats,0,1,1,0.007464950513760413,-0.004629629629629638,-0.005923187529024812,-0.004629629629629638,-0.8612648850166277,1.8290082804049526,1,2
block_2,moments_m1_m3,kappa_6,6.0,-0.01675205725309588,0.9445014177393601,0.8530158951228345,1.272681831976819,nan,nan,0,42.08641728264604,0.04193555417183522,0.006322638515526752,0.04240950909285497,nan,nan,0,8.57392772865088,1.0,0.0,0.016767701430564618,nats,0,1,1,0.010316616349276891,-0.016203703703703696,-0.019208680771119754,-0.016203703703703696,-0.9438278381951624,1.9515076631019999,1,2
block_2,moments_m1_m3,kappa_9,9.0,0.03374519474510263,0.9443626918715582,0.8445848294206609,1.2669429457897552,0.7296812736085795,41.807657367502266,1,41.807657367502266,-0.0635319092828798,0.010313753512267348,0.06436363110204299,nan,nan,0,170.77906008228894,1.0,0.0,0.0288425944281783,nats,0,1,1,0.004888661518991637,0.027777777777777776,0.032375501131176675,0.027777777777777776,-0.5670043052534025,1.389098998379253,1,2
block_2,moments_m1_m3,kappa_12,12.0,0.06203779467421467,1.0026308150713998,0.7660152063388501,1.2617637844196872,0.6524043794217441,37.380017476717555,1,37.380017476717555,-0.1141793542468642,0.03456675873349188,0.11929704835229724,nan,nan,0,163.15679023916618,1.0,0.0,0.030982703469937097,nats,0,1,1,0.008566638453850223,0.050925925925925944,0.05677033407000145,0.050925925925925944,-0.5248381168447416,1.3055704703100943,1,2
block_2,centers_24_standard,kappa_2,2.0,-0.02581923918532935,1.2669769381060885,0.13706113450780266,1.2743689874935145,nan,nan,0,6.174227330382952,0.004580455088129491,-0.053453110727250897,0.053649003860594804,nan,nan,0,-85.10222712132962,0.9768518518518517,0.02314814814814815,0.012515589135175129,nats,0,0,0,0.016085263077841975,-0.032407407407407406,-0.02200957324198147,-0.032407407407407406,3.6194941250703785,4.104427110030773,0,2
block_2,centers_24_standard,kappa_4,4.0,-0.09843622786204166,1.2451590451225194,0.19235700726766058,1.2599294686193332,0.15327225495486985,8.781853325367162,1,8.781853325367162,0.0558776685044091,-0.19108563259644507,0.19908800270802915,-1.2863061201495813,-73.69991184641879,1,-73.69991184641879,1.0,0.0,0.0,nats,0,1,1,0.019462813381909944,-0.1111111111111111,-0.09716471320785017,-0.1111111111111111,4.3740420625606715,6.3811515610117615,0,2
block_2,centers_24_standard,kappa_6,6.0,-0.09843622786204166,1.2451590451225194,0.19235700726766058,1.2599294686193332,0.15327225495486985,8.781853325367162,1,8.781853325367162,0.0558776685044091,-0.19108563259644507,0.19908800270802915,-1.2863061201495813,-73.69991184641879,1,-73.69991184641879,1.0,0.0,0.0,nats,0,1,1,0.019462813381909944,-0.1111111111111111,-0.09716471320785017,-0.1111111111111111,4.3740420625606715,6.3811515610117615,0,2
block_2,centers_24_standard,kappa_9,9.0,-0.005672768987369651,1.2365329167869918,0.15812622815225857,1.2466024058726206,nan,nan,0,7.287358543725086,-0.01763701692920726,-0.06574652475553916,0.06807106495121013,nan,nan,0,-105.01649523208216,0.9722222222222222,0.027777777777777776,0.016767701430564618,nats,0,0,0,0.013110192581884573,-0.011574074074074082,-0.0023910420405196275,-0.011574074074074077,3.547320645365522,3.5163910795936686,0,2
block_2,centers_24_standard,kappa_12,12.0,0.02364838687215358,1.2756944184792958,0.056988005880534764,1.27696667229551,0.044642464487957154,2.5578248022226004,1,2.5578248022226004,-0.01195708558436867,0.050093917705018504,0.051501189177620775,nan,nan,0,103.42492478508663,0.9722222222222222,0.027777777777777776,0.004811255743032697,nats,0,0,0,0.009569344071449864,0.025462962962962965,0.028167984832851576,0.025462962962962965,3.3813815037022263,3.294052916852105,0,2
