scope,profile,profile_family,coarse_family,peer_count,d_NN,n_local,V_local,mean_p_stay_local,mean_a0_local,frac_neighbors_high_stay,frac_neighbors_active,diagnosis,model_disagreement,tv_hat_local_peer16_global,tv_hat_local_peer16_activity_direction,tv_hat_local_peer16_hellinger,tv_hat_local_peer16_canonical_emd,tv_hat_local_peer16_canonical_emd_plus_discrete,tv_hat_local_peer16_direct_native_emd,bias_peer16_global,bias_peer16_activity_direction,bias_peer16_hellinger,bias_peer16_canonical_emd,bias_peer16_canonical_emd_plus_discrete,bias_peer16_direct_native_emd
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4222222222222223,0.08333333333333333,-0.10416666666666669,0.0,0.9375,local_noncompressible,0.06610478908531063,0.11495413515646882,0.10244333682585033,0.052333830409716196,0.050051808037928504,0.11195967792827649,0.08059320419351282,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.32361111111111107,0.0625,-0.25,0.0,0.875,active_feature_gap,0.07633884053697876,0.19828746848980217,0.11546097804437247,0.1255093566191906,0.10137232358609669,0.1890022538161851,0.1285659928787093,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.35833333333333334,0.015625,-0.4010416666666667,0.0,1.0,local_noncompressible,0.07985847412676425,0.29724580182313554,0.12336357324104576,0.2429087991017707,0.21262583854976597,0.19349380272279224,0.09589960137007447,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.5138888888888888,0.421875,-0.11979166666666667,0.4375,0.5,local_noncompressible,0.06978254810541382,0.235716570544649,0.07470168040320246,0.13329093648333507,0.11472342167798852,0.16595570906155266,0.06316911963420532,model_bias_vs_local_stay,aligned_or_mixed,model_bias_vs_local_stay,aligned_or_mixed,model_bias_vs_local_stay,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.3774305555555556,0.3828125,0.05989583333333333,0.1875,0.375,local_noncompressible,0.11137463895893913,0.196654070544649,0.11226141892559084,0.032117069390824454,0.022523635503020722,0.10703046370212857,0.05629122654341878,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.3868055555555555,0.3541666666666667,0.23958333333333334,0.3125,0.5,local_noncompressible,0.07109463174893796,0.19233753151019786,0.044836913697798395,0.1071091124061837,0.12796552194545635,0.14349760770900521,0.04792116123581133,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.3145833333333333,0.109375,0.46354166666666663,0.0,0.9375,active_feature_gap,0.09384137644605632,0.2587042942988821,0.25948983241210527,0.1902488819526829,0.24870957115874556,0.2694440995624675,0.07707032251627711,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4131944444444444,0.359375,-0.23437500000000003,0.3125,0.625,local_noncompressible,0.1149683463837284,0.21525403903445117,0.21424271082799767,0.10103973346185256,0.0982131177469878,0.10073547966744904,0.07107634585081249,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.41041666666666665,0.1484375,-0.0078125,0.0,0.875,local_noncompressible,0.1059170181736812,0.03772092945535099,0.047163809363046455,0.15313838323150325,0.18162533312852983,0.11527270702033657,0.12276177076007402,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.43333333333333335,0.6875,-0.09375,0.625,0.25,local_noncompressible,0.2118112856604709,0.501341570544649,0.1722550701083847,0.17852380963043146,0.20352986141648544,0.2840132758514023,0.0706958742338,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.23333333333333334,0.7916666666666666,-0.08333333333333333,0.9375,0.0625,supported,0.06638979345337456,0.6055082372113156,0.07332119433508122,0.18031157345344867,0.1987077623955673,0.21352469381373157,0.1496157741082863,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.23958333333333331,0.8541666666666667,-0.11458333333333333,0.8125,0.125,supported,0.07601930318083416,0.6680082372113157,0.2651590235526664,0.23567965860291892,0.23940067065544907,0.3516611753574216,0.18245026537613535,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.5131944444444445,0.4973958333333333,-0.11197916666666667,0.5,0.4375,local_noncompressible,0.10084300687079062,0.3112374038779823,0.23260592626732873,0.07226327316802238,0.12624084451165385,0.11514046781738498,0.09419110103204793,model_bias_vs_local_stay,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4708333333333333,0.36979166666666663,0.18229166666666669,0.375,0.5,local_noncompressible,0.11254165314416523,0.18363323721131564,0.2084102190793247,0.10194448922945813,0.10682672042564247,0.11336813471039862,0.07401444558553023,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.41805555555555557,0.296875,0.18229166666666669,0.125,0.75,local_noncompressible,0.09919043119649351,0.1350458648435312,0.234566035688869,0.15866393605231613,0.1727779984640281,0.21999063158795898,0.08895791860646662,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4305555555555555,0.34375,0.2916666666666667,0.1875,0.75,local_noncompressible,0.0796195738236249,0.2131708648435312,0.14048308396088016,0.15438751385699145,0.1403422039192136,0.12980093396079423,0.06149224297734136,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.53125,0.30208333333333337,0.005208333333333343,0.25,0.625,local_noncompressible,0.16937286065442428,0.11592490387798238,0.3600303053911712,0.13372813336814995,0.17625607585774175,0.20117218998450123,0.025830318479543507,aligned_or_mixed,model_more_abstaining_than_local,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.325,0.109375,-0.43229166666666663,0.0,0.8125,active_feature_gap,0.029099415809305952,0.2659958018231354,0.10549985843343367,0.11277095086823105,0.08650182614936917,0.088027778009002,0.09263971607829329,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.5541666666666667,0.28125,-0.34375,0.25,0.75,local_noncompressible,0.20398668275270704,0.23087903903445117,0.40635405576688344,0.12231368758319122,0.14790692353404142,0.12974036497925043,0.10212675827784237,aligned_or_mixed,model_more_abstaining_than_local,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.38402777777777775,0.09375,-0.28125,0.0,0.875,local_noncompressible,0.049309413912181084,0.19828746848980217,0.05792089565999002,0.06980415661594808,0.07586084516839733,0.07063703487187697,0.09393970572713935,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r00_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.5072916666666667,0.2265625,-0.2890625,0.25,0.75,local_noncompressible,0.2720539211715284,0.17619153903445117,0.6678983944594492,0.14852203720704515,0.12281139587809252,0.29401076141427807,0.08523668889241932,aligned_or_mixed,model_more_abstaining_than_local,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4270833333333333,0.25,0.23958333333333331,0.125,0.625,local_noncompressible,0.1277886616247617,0.14025419817686446,0.12691511525494456,0.12933670301238281,0.14541305263211418,0.1486443021919442,0.023686251517006846,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.5479166666666667,0.38541666666666674,0.25,0.375,0.5625,local_noncompressible,0.07336733029528272,0.2131708648435312,0.05790091972435378,0.12819442666127365,0.14123262828868913,0.1552890830298061,0.05565437314987999,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.54375,0.47916666666666674,0.125,0.4375,0.5,local_noncompressible,0.22549903234589136,0.29300823721131575,0.33065614460143433,0.05375782715500736,0.06635194375928835,0.052500891132827965,0.17123154772594085,model_bias_vs_local_stay,model_more_abstaining_than_local,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4,0.109375,0.296875,0.0625,0.875,local_noncompressible,0.12241705452583736,0.17537096096554883,0.050447955137008296,0.17866735625046373,0.16374701461518568,0.265763646978106,0.1008853745865166,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.41111111111111115,0.109375,0.265625,0.0,0.9375,local_noncompressible,0.05746255036085672,0.15974596096554883,0.1034356023419504,0.03986279835451173,0.06645914670258492,0.11774879681214145,0.06233731387253687,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.3055555555555555,0.6979166666666666,-0.08333333333333334,0.75,0.0625,supported,0.11507239155187643,0.5117582372113156,0.031116275099698977,0.21922824914939934,0.22414003817470282,0.1046988866729606,0.21661501230283714,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.19583333333333333,0.8229166666666666,-0.010416666666666664,0.9375,0.0,supported,0.12400913943257885,0.6367582372113156,0.0803852299886384,0.2502280350983405,0.25337407639197035,0.35386440687840315,0.18086453390294996,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.3347222222222222,0.703125,-0.09895833333333333,0.75,0.1875,supported,0.17333718388591773,0.516966570544649,0.4746085955542635,0.15932972029270415,0.1602888868763749,0.2754716381989037,0.10129251450522336,model_bias_vs_local_stay,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.2791666666666667,0.8125,-0.125,0.75,0.0625,supported,0.07738927514463659,0.626341570544649,0.3453166342432456,0.2667293811969231,0.27657170385425206,0.3698102896858091,0.23862376758208242,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4083333333333333,0.296875,0.24479166666666666,0.125,0.75,local_noncompressible,0.07215625332845085,0.16629586484353115,0.1711872495418828,0.1600510422301894,0.16879076369584808,0.21593590982504202,0.09789569980808499,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.3923611111111111,0.6927083333333333,-0.05729166666666666,0.75,0.125,local_noncompressible,0.07336795973834143,0.5065499038779823,0.025107303162184458,0.09696738816032284,0.11514878177553114,0.09279327734573922,0.1612660371859686,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4694444444444444,0.4166666666666667,0.17708333333333334,0.25,0.625,local_noncompressible,0.1078236642481343,0.23050823721131572,0.1600382894034735,0.07870382831679407,0.140323615707236,0.1576156225451723,0.03503249443361374,model_bias_vs_local_stay,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4652777777777778,0.3125,0.19791666666666669,0.1875,0.75,local_noncompressible,0.1082534129564026,0.1506708648435312,0.14678456451794836,0.14368842400574772,0.11072737692554459,0.09789502494433656,0.08137705951287529,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.36180555555555555,0.109375,-0.2552083333333333,0.0625,0.875,local_noncompressible,0.05664249975410697,0.1774541351564688,0.1594127837599527,0.1623095867270961,0.15653213934239762,0.21498665542158057,0.16907154455561682,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4152777777777778,0.078125,0.02604166666666667,0.0,0.9375,local_noncompressible,0.07970519364656478,0.108033429455351,0.14020261185060282,0.1473332502871051,0.11114375008065176,0.20279672618888825,0.12986992240182077,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.5097222222222222,0.23697916666666666,-0.3984375,0.25,0.75,local_noncompressible,0.27457031203698984,0.23608737236778454,0.6290094739392581,0.2085870020773375,0.18164709643203458,0.2652365092327033,0.14164761708129692,aligned_or_mixed,model_more_abstaining_than_local,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4694444444444444,0.20312499999999997,-0.3072916666666667,0.1875,0.75,local_noncompressible,0.06206481843762933,0.17358737236778451,0.0865132043711758,0.017562450295217455,0.03375172717835649,0.03609958423063568,0.04577071991821824,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.33958333333333335,0.078125,-0.4010416666666667,0.0,0.875,active_feature_gap,0.10797563221052986,0.26599580182313554,0.11647647267180113,0.18729253572658797,0.18376854345500074,0.21029117091941996,0.15764060364849594,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.41875,0.3671875,0.013020833333333329,0.1875,0.375,local_noncompressible,0.12006858642764393,0.181029070544649,0.19118554028383353,0.0780789235272433,0.04215490321702875,0.023458416336679278,0.10182641745967588,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4222222222222222,0.25,0.2708333333333333,0.125,0.625,local_noncompressible,0.11246271129423535,0.15587919817686446,0.1010037547743822,0.14006315238480682,0.15862501752155972,0.10278097190725932,0.06774122702234527,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.37604166666666666,0.1484375,0.2265625,0.0625,0.8125,local_noncompressible,0.1070330796464595,0.12068346096554883,0.10929241295496268,0.11908267799532757,0.1617463228160528,0.20487330596972755,0.02636888004305729,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.27708333333333335,0.09375,0.625,0.0,1.0,active_feature_gap,0.1513923519341574,0.3472459609655488,0.3151800930870649,0.19551899598546324,0.253850871910958,0.34898564845582036,0.11399617382391972,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.3951388888888889,0.109375,0.27604166666666663,0.0625,0.875,local_noncompressible,0.09546078543250361,0.16495429429888211,0.11215141339588107,0.11563209103698517,0.12787309390215343,0.22258290790566657,0.07369929948998888,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.43125,0.265625,-0.07812500000000003,0.0625,0.6875,local_noncompressible,0.11285245950704344,0.09025403903445117,0.2763283749554706,0.15002033741354223,0.11487199144016488,0.13263220252824365,0.05313138457395003,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.3631944444444445,0.40625,-0.09375000000000001,0.25,0.5625,local_noncompressible,0.07710392211565002,0.220091570544649,0.07400106709741888,0.08460390135542964,0.05366663352488302,0.0397421571134019,0.01842462085965188,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.39166666666666666,0.28125,-0.34375,0.1875,0.625,local_noncompressible,0.1402117864054504,0.23087903903445117,0.15553702257608842,0.20878074409217667,0.2146674365730176,0.2625908266006772,0.16295083143416061,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4375,0.4375,-0.09375,0.3125,0.4375,local_noncompressible,0.05668822168991041,0.251341570544649,0.03824236411857607,0.0864732437006118,0.06517689358035325,0.07079888631474965,0.04401569676439118,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.41180555555555554,0.6302083333333333,0.005208333333333332,0.6875,0.25,local_noncompressible,0.17980637465512425,0.44404990387798227,0.45881260210611663,0.1563503484370165,0.161790886987304,0.2396102240500142,0.05574321913787818,model_bias_vs_local_stay,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.26458333333333334,0.796875,-0.005208333333333329,0.875,0.0625,supported,0.12667367086260534,0.610716570544649,0.12506743302006273,0.2863863089945214,0.35846691148630055,0.3575425446090788,0.1996310711612101,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.42361111111111105,0.4791666666666667,0.22916666666666669,0.375,0.5,local_noncompressible,0.056319234103282365,0.2930082372113157,0.09382350623443553,0.12126465378819497,0.15078898101510205,0.1777961592776007,0.09657887685385826,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.47777777777777775,0.42187499999999994,0.27604166666666663,0.3125,0.625,local_noncompressible,0.11849651986959338,0.24442086484353112,0.2518284310675879,0.14507768879671917,0.13495996017729212,0.16510724393047604,0.10505778372355004,model_bias_vs_local_stay,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4895833333333333,0.46875,0.10416666666666667,0.4375,0.375,local_noncompressible,0.06725116706043362,0.282591570544649,0.026814968363860464,0.08851749092191633,0.10146828715519578,0.11107005178101324,0.05602683940296817,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.45069444444444445,0.125,-0.08333333333333333,0.0625,0.8125,local_noncompressible,0.07513652298716497,0.08370413515646885,0.18574239575531123,0.04868143472585382,0.0422912951375308,0.07623534775218602,0.07090921162032816,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.4194444444444444,0.0625,-0.16666666666666669,0.0625,0.9375,local_noncompressible,0.07564685284135993,0.15662080182313554,0.09737998069388623,0.13074297879749172,0.13475295414644722,0.1062857105281397,0.06944233038446525,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.36527777777777776,0.140625,-0.33854166666666663,0.0,0.8125,local_noncompressible,0.15590362709706923,0.20349580182313545,0.20531519939065215,0.13514946625284097,0.15102444740295032,0.3471235796680742,0.009327412868379403,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r01_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.47708333333333336,0.4765625,-0.0234375,0.3125,0.375,local_noncompressible,0.1372494137062295,0.290404070544649,0.08375236020328819,0.2099262316659902,0.18336009751876584,0.14995022848024794,0.0883837116815239,model_bias_vs_local_stay,aligned_or_mixed,model_bias_vs_local_stay,model_bias_vs_local_stay,aligned_or_mixed,aligned_or_mixed
peer16_only,sparse_peer16_antipodal_8_8_r02_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_antipodal,16,0.0,16,0.35347222222222224,0.2760416666666667,0.296875,0.1875,0.6875,local_noncompressible,0.0846167147607797,0.18192086484353118,0.00986456833425961,0.12688808579797237,0.11816969723400467,0.12923313772370426,0.0922658582503784,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed,aligned_or_mixed
