representation,scheme,d_shape,d_native,local_density,u_ensemble,d_orientation,policy_a,g_peer,e_tv,peer_count,bin_sparsity
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721943,0.0,1.0243808647953618,0.0,0.17156509236027453,0.0,0,0.12435829572509279,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721926,0.0,1.0243808647953638,0.0,0.27129522296300945,0.0,0,0.048057347221706945,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721926,0.0,1.0243808647953638,0.0,0.38504892941114116,0.0,0,0.03587384153764428,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.34672542255726674,0.0,0,0.3655808414210424,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721868,0.0,1.0243808647953698,0.0,0.2395422793695649,0.0,0,0.237231453204534,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421345,0.0,1.5021363060137582,0.0,0.1802356744690046,0.0,0,0.286985575619351,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421333,0.0,1.5021363060137607,0.0,0.18023567446900451,0.0,0,0.20420890844497502,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721926,0.0,1.0243808647953638,0.0,0.29198189210131104,0.0,0,0.2049452820154165,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.17156509236027473,0.0,0,0.058951351666777514,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721926,0.0,1.0243808647953638,0.0,0.32722083889925435,0.0,0,0.1375975228089667,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721922,0.0,1.024380864795364,0.0,0.3272208388992545,0.0,0,0.09657069617956718,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721922,0.0,1.024380864795364,0.0,0.18023567446900465,0.0,0,0.24513331653381837,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.3371142210419541,0.0,0,0.10296199872689984,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721922,0.0,1.024380864795364,0.0,0.23954227936956451,0.0,0,0.18636963996076064,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.38504892941114083,0.0,0,0.044443422732603835,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421339,0.0,1.5021363060137596,0.0,0.3272208388992544,0.0,0,0.25322415899725287,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721926,0.0,1.0243808647953638,0.0,0.18023567446900451,0.0,0,0.09013643770187804,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.17739257558607474,0.0,0,0.21468316481959893,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721943,0.0,1.0243808647953618,0.0,0.17156509236027453,0.0,0,0.21124307378646565,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721926,0.0,1.0243808647953638,0.0,0.27129522296300945,0.0,0,0.29528941286110183,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421339,0.0,1.5021363060137596,0.0,0.25382062558770696,0.0,0,0.3995477823074095,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421336,0.0,1.5021363060137602,0.0,0.34672542255726674,0.0,0,0.19891417475437576,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.9761994140721868,0.0,1.0243808647953698,0.0,0.2395422793695649,0.0,0,0.12634033191143934,16,0.5
