block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic,feature_axis,feature_value
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,-0.27035476329936947,0.8764574486330373,0.33351057296853664,0.9377670081348217,0.36360229936174526,20.83287717468031,1,20.83287717468031,0.3219388759165555,-0.1214706958059007,0.34409267612953487,-0.36079416897662914,-20.67198315529071,1,-20.67198315529071,1.0,0.0,0.21985319386660107,nats,0,1,1,0.010201998640805843,-0.25925925925925924,-0.2673401327804967,-0.25925925925925924,3.610441255321278,6.884438947419823,0,5,bin_count,48.0
feature_block_2,centers_n24_d6_o0,kappa_2,2.0,-0.23991268486675757,0.7620690518243132,0.314933301079187,0.8245800287886201,0.39188561359542123,22.453391710912232,1,22.453391710912232,-0.08309273921480947,0.11011819572481457,0.1379507895588456,nan,nan,0,127.03739163090238,0.9861111111111112,0.013888888888888888,0.29597992627102415,nats,0,0,0,0.019141288533674916,-0.24537037037037038,-0.23711994872551378,-0.24537037037037035,2.3954621163115006,2.202315693305756,0,12,origin_shift,0.0
feature_block_2,centers_n24_d6_o0,kappa_6,6.0,-0.300788181878209,-0.008086568783824563,0.212947080214555,0.21310056679089254,nan,nan,0,92.17473626960575,-0.06855671232106851,0.18857877420609534,0.2006538733375143,nan,nan,0,109.97844055247833,0.9907407407407407,0.009259259259259259,0.4382342463955667,nats,0,0,0,0.020985044936451702,-0.31481481481481477,-0.29900013611777326,-0.31481481481481477,-0.6761200076273305,0.9506291032942621,0,15,origin_shift,0.0
feature_block_2,centers_n24_d6_o0,kappa_9,9.0,-0.15232871334019607,-0.1480657158400509,0.19171467001585069,0.24223536262592466,2.2284319724747483,127.67974695481632,1,127.67974695481632,0.15164281302708554,0.05430039291146981,0.1610716468317985,nan,nan,0,19.701475244523568,0.9861111111111112,0.013888888888888888,0.4035669719152904,nats,0,0,0,0.025731512225382974,-0.14351851851851855,-0.13570947731509492,-0.14351851851851852,0.2940617496492506,5.422799981638947,1,20,origin_shift,0.0
feature_block_2,centers_n24_d6_o0,kappa_12,12.0,-0.3175405375346471,-0.29142577276832277,0.16978814283291105,0.33727880822883477,2.614056595336395,149.77441032111275,1,149.77441032111275,-0.10873014841489181,-0.14334790255621213,0.17991905497081095,nan,nan,0,-127.1805110527447,0.9722222222222222,0.027777777777777776,0.43493328581428303,nats,0,0,0,0.03135408225443448,-0.3055555555555556,-0.30110593199580943,-0.3055555555555556,0.1912034203687551,1.6012584679755089,1,15,origin_shift,0.0
feature_block_2,centers_n24_d6_o0.125,kappa_2,2.0,-0.2882210229815449,0.6476795871545792,0.2009209384518151,0.6781283588857527,0.3008032381149701,17.23475600785653,1,17.23475600785653,-0.03644419046777759,0.060339342915248236,0.07049124287665502,nan,nan,0,121.13143861834033,1.0,0.0,0.3102770209880541,nats,0,1,1,0.01910030181810468,-0.287037037037037,-0.28580971735681787,-0.287037037037037,0.5271958169169937,3.042913783045426,1,13,origin_shift,0.125
feature_block_2,centers_n24_d6_o0.125,kappa_6,6.0,-0.34780036707554124,0.01703032036389932,0.31427985345338066,0.31474093807189346,1.5166608793317338,86.89826733830857,1,86.89826733830857,0.22291365862885962,0.22853314885085993,0.31924582898918674,0.7978452555387655,45.713165846907934,1,45.713165846907934,0.9814814814814815,0.018518518518518517,0.386735328676424,nats,0,0,0,0.04807757412320651,-0.3518518518518518,-0.3650147129230709,-0.35185185185185186,2.603806215365411,2.5760501885724194,0,15,origin_shift,0.125
feature_block_2,centers_n24_d6_o0.125,kappa_9,9.0,-0.31436737213629834,-0.22149876749474984,0.06680447258469098,0.23135371524791207,2.8486667777156125,163.21658360223643,1,163.21658360223643,-0.028172187023211632,0.0002235825019894034,0.028173074216457275,nan,nan,0,179.5452939175346,0.9907407407407407,0.009259259259259259,0.4241992022609627,nats,0,0,0,0.060058407238625766,-0.3055555555555555,-0.34102931697128536,-0.3055555555555556,-0.858297369181564,3.3261352174884404,0,17,origin_shift,0.125
feature_block_2,centers_n24_d6_o0.125,kappa_12,12.0,-0.31129385708058244,-0.20444096369533993,-0.11644954769755993,0.23527984358130974,-2.6238261798198463,-150.334166279611,1,-150.334166279611,0.19154864442211883,-0.1377302189310574,0.23592476848933924,-0.6233873602602288,-35.71746474471249,1,-35.71746474471249,0.9490740740740742,0.05092592592592593,0.36457253781145904,nats,0,0,0,0.04394530238192418,-0.2916666666666667,-0.3278582986362338,-0.29166666666666663,0.33435701131719064,1.7868474077580738,1,13,origin_shift,0.125
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,-0.5459401389300655,0.2045476793923189,0.29917435897911493,0.36241557667317115,0.9710889888355907,55.639300591906064,1,55.639300591906064,0.005660794356504495,0.22003035611485466,0.22010316264146773,1.545074667291125,88.52625746836134,1,88.52625746836134,1.0,0.0,0.31499643867681515,nats,0,1,1,0.013285915727041298,-0.537037037037037,-0.5457663810904704,-0.5370370370370371,2.2139612897610914,3.5317906672338113,0,8,origin_shift,0.25
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,-0.31338035057010555,-0.05639915271166968,0.26056085622044844,0.26659486908214763,1.7839607775422548,102.21342337004793,1,102.21342337004793,-0.2584810299578438,0.06918676818355451,0.2675803650116216,2.8800568394114086,165.0151016560608,1,165.0151016560608,0.9861111111111112,0.013888888888888888,0.38947824355052824,nats,0,0,0,0.018803182253397777,-0.3194444444444444,-0.32538378637311716,-0.3194444444444444,-2.5626705004567794,4.369220158677345,0,14,origin_shift,0.25
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,-0.2925670000145542,-0.20900008524851643,0.12797133019257895,0.24506671945644762,2.5921760796196494,148.52074911697355,1,148.52074911697355,0.09062369908248182,-0.044161886087171906,0.10081134369786252,nan,nan,0,-25.98046331166859,0.9629629629629629,0.03703703703703704,0.3973865184087576,nats,0,0,0,0.021740826987119544,-0.28703703703703703,-0.30324294925463535,-0.287037037037037,1.0648368737927323,6.569538852086742,1,15,origin_shift,0.25
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,-0.34714472842628064,-0.2629639870529334,-0.1156842064973302,0.2872853879327876,-2.727149334366466,-156.25414696111025,1,-156.25414696111025,0.04623543605233415,0.020596661647365403,0.05061559066103579,nan,nan,0,24.01170538555522,0.9722222222222222,0.027777777777777776,0.4234327902015154,nats,0,0,0,0.03351835072417275,-0.3333333333333333,-0.36248801242907003,-0.3333333333333333,-1.4148482627538714,3.2451146677590095,1,11,origin_shift,0.25
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,-0.3050184357868752,0.2824577856965882,0.4102893295265416,0.49811618586827594,0.9678739353412897,55.45509159577384,1,55.45509159577384,-0.12169900563620678,0.18075244449759206,0.21790386450151955,nan,nan,0,123.95203014884846,0.9953703703703705,0.004629629629629629,0.3484355183309171,nats,0,0,0,0.019029244181875682,-0.30092592592592593,-0.3012904551647298,-0.30092592592592593,1.956848761527013,4.183151856890799,0,17,origin_shift,0.375
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,-0.4478102814922965,-0.39383110627998597,0.13664608819012375,0.4168633993185066,2.8076230906614725,160.86495355837846,1,160.86495355837846,0.13016170098090207,0.12265849673509481,0.17884958826778166,nan,nan,0,43.30007337401873,0.9722222222222222,0.027777777777777776,0.3517475844320646,nats,0,0,0,0.039135893224100715,-0.45370370370370366,-0.4598638575269968,-0.45370370370370366,-0.9480076994458227,3.047399986799017,1,11,origin_shift,0.375
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,-0.36317849107915656,-0.20649267316600617,0.20302038853763993,0.28957987194074336,2.364673344089931,135.48580254343975,1,135.48580254343975,0.0076379527578695925,-0.06618737960001984,0.06662662786490527,nan,nan,0,-83.4172459784846,0.9629629629629631,0.037037037037037035,0.41296549218212003,nats,0,0,0,0.030350251461757738,-0.34259259259259256,-0.3643918248884077,-0.34259259259259256,-0.23270345858795802,5.232273318626052,1,17,origin_shift,0.375
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,-0.398173186107367,0.02457209806037632,0.4359397259316041,0.43663168992688894,1.5144900913656312,86.7738903496331,1,86.7738903496331,0.08005661964917385,0.03622835339516796,0.08787238439565451,nan,nan,0,24.348375386811437,0.9675925925925927,0.03240740740740741,0.37163150678925444,nats,0,0,0,0.023398498048456784,-0.38425925925925924,-0.3955493124004167,-0.3842592592592593,1.6387693390934157,2.7728189372984517,1,12,origin_shift,0.375
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,-0.22928162490848547,0.30153627074042083,0.11952616556671998,0.324361876346656,0.37739102181250794,21.622912775986297,1,21.622912775986297,-0.06714882866205617,0.08472498501352334,0.10810776233105526,nan,nan,0,128.39860152914335,0.9722222222222222,0.027777777777777776,0.4275830566632331,nats,0,0,0,0.016502481899199783,-0.23148148148148145,-0.22852791459787,-0.23148148148148145,1.5780533524703917,3.98849100650125,0,18,origin_shift,0.5
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,-0.04279740303777716,-0.08208831670022268,-0.227900162640618,0.2422333087547957,-1.916523815758039,-109.80872597924382,1,-109.80872597924382,-0.30853091001309724,-0.028060500174716382,0.30980431582462686,-3.050893433887034,-174.8033175059021,1,-174.8033175059021,0.949074074074074,0.05092592592592593,0.32234666782786503,nats,0,0,0,0.04070136442673409,-0.023148148148148154,-0.030074828612338907,-0.023148148148148157,1.0463605431197776,2.6261807205006757,1,16,origin_shift,0.5
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,-0.10568675562659881,-0.22224175924373474,0.002221520154081579,0.22225286208178546,nan,nan,0,179.4272926462862,-0.25691248210808215,0.1740652506760712,0.3103268195884125,2.5461087099461066,145.8812832614106,1,145.8812832614106,0.949074074074074,0.05092592592592593,0.4660620237701793,nats,0,0,0,0.011154487808509306,-0.09722222222222221,-0.09012477926354903,-0.09722222222222221,0.031414775773221805,3.8641651194173305,1,18,origin_shift,0.5
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,0.06636649009162988,-0.58333726489351,-0.0005652197303386465,0.5833375387258947,-3.14062371231436,-179.94448375432165,1,-179.94448375432165,-0.2339528834373594,0.2684137831798161,0.35606166694767355,2.2877046769116047,131.07582275937455,1,131.07582275937455,0.9537037037037037,0.0462962962962963,0.43799667045247026,nats,0,0,0,0.014147081678803075,0.06481481481481483,0.07041368364306601,0.06481481481481483,-0.6518989330293781,2.4743386404702696,1,10,origin_shift,0.5
