representation,profile,profile_family,source_family,acquisition_block,run_dir,offset_index,offset_radians,epsilon_level,sparse_realization,offset_group,count_retard,count_stay,count_advance,estimated_eps,unresolved_near_zero,peer_count,bin_sparsity,p_fail,n_trace_calls
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,24,1.193267876314604,na,na,g4,2,0,10,0.26615795087607086,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,25,1.326501968991361,na,na,g4,4,0,8,0.25725742873474544,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,26,1.459132129739855,na,na,g4,7,0,5,0.25056709975863367,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,27,1.70513797996314,na,na,g4,9,0,3,0.23535729811099104,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,28,1.81130581486731,na,na,g4,2,0,10,0.22356253545095184,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,29,1.955683617054956,na,na,g4,1,0,11,0.19726501633650084,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,30,2.125472971056087,na,na,g5,5,0,7,0.14416730643991593,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,31,2.360717942934366,na,na,g5,5,0,7,0.021780127702968333,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,32,2.518873672395674,na,na,g5,5,0,7,-0.08639049234003238,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,33,2.746279632217894,na,na,g5,2,0,10,-0.24585960435150672,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,34,2.92640177655781,na,na,g5,11,0,1,-0.3460927332265071,False,240,1.0,0.0,48
centers_24_standard,asymmetric_w075_sep2_k6,asymmetric_w075_sep2_k6,stimulus_manifold,block_2,<PROJECT_ROOT>\runs\stimulus_manifold\stimulus-manifold-v0.1-block2_74b53d4dd97b\20260723T131309Z,35,3.060726315293831,na,na,g5,2,0,10,-0.3956357912448951,False,240,1.0,0.0,48
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,0,-3.060726315293831,-0.100,na,g0,1,0,11,0.09983446103814897,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,1,-2.92640177655781,-0.100,na,g0,0,0,12,0.09971537038466605,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,2,-2.746279632217894,-0.100,na,g0,0,0,12,0.0992345244033247,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,3,-2.518873672395674,-0.100,na,g0,6,0,6,0.09727025086650731,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,4,-2.360717942934366,-0.100,na,g0,6,0,6,0.09378190128800601,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,5,-2.125472971056087,-0.100,na,g0,0,0,12,0.08167046631870678,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,6,-1.955683617054956,-0.100,na,g1,2,0,10,0.06480402839904509,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,7,-1.81130581486731,-0.100,na,g1,9,0,3,0.044097220286177574,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,8,-1.70513797996314,-0.100,na,g1,0,0,12,0.025634687357328323,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,9,-1.459132129739855,-0.100,na,g1,0,0,12,-0.021429609293589946,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,10,-1.326501968991361,-0.100,na,g1,7,0,5,-0.04471040567059198,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,11,-1.193267876314604,-0.100,na,g1,10,0,2,-0.06388922356200916,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,12,-1.01205578829373,-0.100,na,g2,5,0,7,-0.08197939235870738,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,13,-0.815390451126862,-0.100,na,g2,1,0,11,-0.09262781945658366,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,14,-0.582253411155328,-0.100,na,g2,10,0,2,-0.09781029943990294,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,15,-0.424110634258503,-0.100,na,g2,10,0,2,-0.0990982431506442,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,16,-0.252363301580937,-0.100,na,g2,12,0,0,-0.09965486669987556,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,17,-0.126277469898986,-0.100,na,g2,9,0,3,-0.09980862250508837,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,18,0.126277469898986,-0.100,na,g3,6,5,1,-0.09980862250508837,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,19,0.252363301580937,-0.100,na,g3,9,0,3,-0.09965486669987544,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,20,0.424110634258503,-0.100,na,g3,11,0,1,-0.0990982431506442,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,21,0.582253411155328,-0.100,na,g3,12,0,0,-0.09781029943990294,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,22,0.815390451126862,-0.100,na,g3,11,0,1,-0.09262781945658355,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,23,1.01205578829373,-0.100,na,g3,9,0,3,-0.08197939235870738,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,24,1.193267876314604,-0.100,na,g4,10,0,2,-0.06388922356200882,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,25,1.326501968991361,-0.100,na,g4,11,0,1,-0.044710405670592035,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,26,1.459132129739855,-0.100,na,g4,12,0,0,-0.02142960929358967,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,27,1.70513797996314,-0.100,na,g4,12,0,0,0.025634687357328323,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,28,1.81130581486731,-0.100,na,g4,10,0,2,0.04409722028617746,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,29,1.955683617054956,-0.100,na,g4,10,0,2,0.06480402839904487,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,30,2.125472971056087,-0.100,na,g5,9,0,3,0.08167046631870656,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,31,2.360717942934366,-0.100,na,g5,12,0,0,0.09378190128800612,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,32,2.518873672395674,-0.100,na,g5,10,0,2,0.09727025086650742,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,33,2.746279632217894,-0.100,na,g5,8,0,4,0.09923452440332481,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,34,2.92640177655781,-0.100,na,g5,9,0,3,0.09971537038466605,False,240,1.0,,0
centers_24_standard,antipodal_weps_m100_k6,antipodal_weps_m100_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,35,3.060726315293831,-0.100,na,g5,10,0,2,0.09983446103814897,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,0,-3.060726315293831,-0.050,na,g0,0,2,10,0.049917230519074485,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,1,-2.92640177655781,-0.050,na,g0,0,0,12,0.049857685192333134,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,2,-2.746279632217894,-0.050,na,g0,0,0,12,0.049617262201662404,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,3,-2.518873672395674,-0.050,na,g0,3,0,9,0.048635125433253656,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,4,-2.360717942934366,-0.050,na,g0,0,0,12,0.04689095064400284,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,5,-2.125472971056087,-0.050,na,g0,6,0,6,0.040835233159353446,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,6,-1.955683617054956,-0.050,na,g1,4,0,8,0.03240201419952249,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,7,-1.81130581486731,-0.050,na,g1,1,0,11,0.022048610143088898,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,8,-1.70513797996314,-0.050,na,g1,1,0,11,0.012817343678664161,True,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,9,-1.459132129739855,-0.050,na,g1,1,0,11,-0.010714804646795084,True,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,10,-1.326501968991361,-0.050,na,g1,8,0,4,-0.022355202835296073,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,11,-1.193267876314604,-0.050,na,g1,7,0,5,-0.03194461178100466,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,12,-1.01205578829373,-0.050,na,g2,3,0,9,-0.040989696179353774,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,13,-0.815390451126862,-0.050,na,g2,7,0,5,-0.04631390972829197,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,14,-0.582253411155328,-0.050,na,g2,8,0,4,-0.04890514971995141,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,15,-0.424110634258503,-0.050,na,g2,12,0,0,-0.0495491215753221,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,16,-0.252363301580937,-0.050,na,g2,12,0,0,-0.04982743334993778,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,17,-0.126277469898986,-0.050,na,g2,12,0,0,-0.049904311252544076,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,18,0.126277469898986,-0.050,na,g3,5,7,0,-0.0499043112525443,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,19,0.252363301580937,-0.050,na,g3,11,1,0,-0.04982743334993778,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,20,0.424110634258503,-0.050,na,g3,6,0,6,-0.0495491215753221,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,21,0.582253411155328,-0.050,na,g3,5,0,7,-0.04890514971995147,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,22,0.815390451126862,-0.050,na,g3,7,0,5,-0.0463139097282918,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,23,1.01205578829373,-0.050,na,g3,10,0,2,-0.04098969617935366,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,24,1.193267876314604,-0.050,na,g4,6,0,6,-0.03194461178100455,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,25,1.326501968991361,-0.050,na,g4,8,0,4,-0.022355202835296073,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,26,1.459132129739855,-0.050,na,g4,11,1,0,-0.010714804646794918,True,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,27,1.70513797996314,-0.050,na,g4,5,2,5,0.012817343678664161,True,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,28,1.81130581486731,-0.050,na,g4,11,0,1,0.022048610143088787,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,29,1.955683617054956,-0.050,na,g4,10,0,2,0.03240201419952238,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,30,2.125472971056087,-0.050,na,g5,10,0,2,0.040835233159353335,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,31,2.360717942934366,-0.050,na,g5,11,0,1,0.04689095064400306,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,32,2.518873672395674,-0.050,na,g5,7,0,5,0.048635125433253656,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,33,2.746279632217894,-0.050,na,g5,9,0,3,0.049617262201662404,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,34,2.92640177655781,-0.050,na,g5,11,0,1,0.04985768519233302,False,240,1.0,,0
centers_24_standard,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,35,3.060726315293831,-0.050,na,g5,10,0,2,0.04991723051907471,False,240,1.0,,0
centers_24_standard,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,0,-3.060726315293831,-0.020,na,g0,0,4,8,0.019966892207629927,True,240,1.0,,0
centers_24_standard,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,1,-2.92640177655781,-0.020,na,g0,1,0,11,0.019943074076933298,True,240,1.0,,0
centers_24_standard,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,2,-2.746279632217894,-0.020,na,g0,0,0,12,0.019846904880664984,True,240,1.0,,0
centers_24_standard,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,3,-2.518873672395674,-0.020,na,g0,0,0,12,0.019454050173301596,True,240,1.0,,0
centers_24_standard,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,4,-2.360717942934366,-0.020,na,g0,1,0,11,0.01875638025760118,True,240,1.0,,0
centers_24_standard,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,5,-2.125472971056087,-0.020,na,g0,1,0,11,0.016334093263741467,True,240,1.0,,0
