block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic,family
block_1,centers_24_standard,kappa_2,2.0,-0.3094686791040226,0.6855769597524454,0.3198046622318364,0.7564990348497644,0.4364699373534322,25.007885294691107,1,25.007885294691107,-0.0706594003831536,0.1077100729074301,0.1288185183435624,,,0,123.26546701173189,0.9884259259259258,0.011574074074074,0.3257261671780471,nats,0,0,0,0.0088465074304118,-0.3125,-0.3069314920815557,-0.3125,2.31478414325006,3.420641972994648,1,9,GPT
block_1,centers_24_standard,kappa_4,4.0,-0.358527583698225,0.2630842508907621,0.0537463024214514,0.2685181336348284,0.201520131137156,11.54625300108193,1,11.54625300108193,-0.1993269194895725,0.1257222277931173,0.2356635300475384,2.5788807688022635,147.75898391982273,1,147.75898391982273,0.9942129629629628,0.005787037037037,0.4399819184345003,nats,0,0,0,0.0334114235722419,-0.3645833333333333,-0.3477131675834705,-0.3645833333333333,2.8314489852131066,6.60687184726658,1,8,GPT
block_1,centers_24_standard,kappa_6,6.0,-0.3364635981180517,0.0158416992189682,0.0834812474355035,0.0849710427588836,,,0,79.25510814526636,-0.1776817572943553,0.2213089466781847,0.2838106001456214,2.247283291049936,128.75984794743113,1,128.75984794743113,0.9907407407407408,0.0092592592592592,0.4981430521627035,nats,0,0,0,0.0242142729529452,-0.3518518518518518,-0.3359077628926162,-0.3518518518518518,1.1555876655059838,2.042753616843852,1,11,GPT
block_1,centers_24_standard,kappa_9,9.0,-0.1828243051759462,-0.1337624228282485,0.1846780311378313,0.2280314911274952,2.197645981581734,125.91583960851844,1,125.91583960851844,-0.0491787443870958,0.1202839842059045,0.1299491660455641,,,0,112.23745858436313,0.9849537037037036,0.0150462962962962,0.51669366940305,nats,0,0,0,0.0101116146909363,-0.1770833333333333,-0.1783469488261233,-0.1770833333333333,1.4208395550858692,2.5527972791729434,1,20,GPT
block_1,centers_24_standard,kappa_12,12.0,-0.2920376738299285,-0.3712652789964506,0.1798784644991329,0.4125459603230628,2.69042080386785,154.14975717582203,1,154.14975717582203,-0.1164185659052041,-0.2201783358200599,0.249061803679158,-2.0571759371670577,-117.86749891554224,1,-117.86749891554224,0.9722222222222222,0.0277777777777777,0.419768526218228,nats,0,0,0,0.0302924969899475,-0.2731481481481481,-0.2743077905751036,-0.2731481481481481,0.5466702005450562,2.384978596051732,1,13,GPT
block_2,intervals_24_decimal6,kappa_2,2.0,0.1312579503423446,0.6356458253984548,0.0143859092079258,0.635808595200019,0.0226280944626682,1.2964943111342375,1,1.2964943111342375,0.0514038769442575,-0.1308491107022862,0.1405839547618416,,,0,-68.55269263464562,0.9861111111111112,0.0138888888888888,0.5025910943309336,nats,0,0,0,0.0095730449743355,0.136574074074074,0.1298390377547466,0.136574074074074,0.91626917897376,2.1095502500942978,1,11,GPT
block_2,intervals_24_decimal6,kappa_4,4.0,0.0578075729459583,0.4807383300170493,0.0443641367678638,0.4827810254957616,0.0920226981388427,5.2725122227620655,1,5.2725122227620655,-0.0082062474543032,-0.008628530573148,0.0119077301419292,,,0,-133.56309552805618,0.9780092592592592,0.0219907407407407,0.5439726434659632,nats,0,0,0,0.0210278841657291,0.0590277777777777,0.073725951630936,0.0590277777777777,-1.2276802642476337,2.2033643787942907,1,14,GPT
block_2,intervals_24_decimal6,kappa_6,6.0,0.1430211025262825,0.2097678211673234,0.2288586968756662,0.3104494192826172,0.8288949280160186,47.49218103511805,1,47.49218103511805,-0.0345270609195609,-0.0101165157381991,0.0359786301354609,,,0,-163.66928270993245,0.9756944444444444,0.0243055555555555,0.5604689923291366,nats,0,0,0,0.0179688838004107,0.130787037037037,0.146612258845648,0.130787037037037,1.7406793650030896,3.086000058472305,1,13,GPT
block_2,intervals_24_decimal6,kappa_9,9.0,0.286471356564745,-0.0836250113250498,0.0160053994882489,0.0851429112251463,,,0,169.16491624341688,0.4156437725872096,0.0181733515716386,0.4160408830846728,0.0436955517265933,2.503570697429378,1,2.503570697429378,0.9675925925925924,0.0324074074074074,0.4885943083589093,nats,0,0,0,0.0168619307779406,0.2847222222222221,0.2794478467539238,0.2847222222222222,0.7780783745361514,4.556677137883106,1,12,GPT
block_2,intervals_24_decimal6,kappa_12,12.0,0.1373264257499656,0.1107496143559592,0.134521893273381,0.1742458517435884,0.8820186698682585,50.53594723519389,1,50.53594723519389,0.327751843077771,0.0001921089444984,0.3277518993792749,0.0005861413949469,0.0335834281283707,1,0.0335834281283707,0.980324074074074,0.0196759259259259,0.5250396581634824,nats,0,0,0,0.0132239353227044,0.1493055555555555,0.1474784712304835,0.1493055555555555,2.7984961615831905,3.3557745989289067,0,13,GPT
