block,representation,profile,concentration,harmonic,center_a,center_b,cov_aa,cov_ab,cov_bb,axis_major,axis_minor,angle_radians,angle_degrees,contains_origin,note
block_2,intervals_24_decimal6,kappa_4,4.0,1,1.239901221589556,0.23760958417808967,1.4935874271903078e-07,-1.3640185575529849e-06,1.2456898012652191e-05,0.008690796305376577,0.0,1.6798608703847853,96.24893804222121,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_4,4.0,2,0.04457707041826661,-0.12851905917502107,3.4847329786945607e-07,-2.2143673666991875e-06,1.4071158004591788e-05,0.009294875455382122,1.7809702190285433e-11,1.7268854426653788,98.94324756730711,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_6,6.0,1,1.2367818789397103,0.2290224368849563,1.6030640192108548e-05,5.266905289375286e-07,2.6162227507296708e-05,0.012526518429653598,0.009792007301536941,1.5189974400139021,87.03214240397303,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_6,6.0,2,0.05045129601371781,-0.15655623960079654,3.446602338832013e-06,-1.0792706512633066e-05,4.0199909542432174e-05,0.016076097357953966,0.0017508918524874804,1.8363127687046041,105.21297151275674,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_9,9.0,1,1.234801537700681,0.19546634483315944,3.3012343354440706e-06,-2.731858397593761e-07,5.0871443215386885e-05,0.017458632474566003,0.004446327595414609,1.5765388668083162,90.32902330645395,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_9,9.0,2,0.05490305186417443,-0.1539004389057694,9.088780151437679e-06,-8.593922593545622e-07,4.242743708453087e-05,0.015947887842327445,0.007370377367473332,1.596551175470218,91.47564413109401,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_12,12.0,1,1.2265712842436316,0.29414968605077346,7.905285016711278e-08,-7.21950069292348e-07,6.5932082328393885e-06,0.006322706361035735,2.35600214598088e-11,1.6798608703847602,96.24893804221978,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,intervals_24_decimal6,kappa_12,12.0,2,0.023473309860324573,-0.08464140284838266,1.8444054162633548e-07,-1.17202413777678e-06,7.447606515460752e-06,0.006762184511265355,3.3318901878262763e-11,1.7268854426653788,98.94324756730711,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_2,2.0,1,1.010033150601844,0.7625800923473759,7.677477876768156e-05,-0.0001042781992860494,0.0001443138200823974,0.036318671434010984,0.002366137580188517,2.1996030118500784,126.0279691832739,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_2,2.0,2,-0.06691961131689429,0.03317306621985546,0.0002099886133397494,-5.0170801363228904e-05,1.4640959648957956e-05,0.036480499674907,0.0038772756238053064,2.9043361192048653,166.40620191784313,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_4,4.0,1,0.9554345417920631,0.8406800037811863,4.7473858573091655e-05,-4.933035586250485e-05,5.1450344599065405e-05,0.024334162678516926,0.0007412036780533313,2.336053063926542,133.84598128159556,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_4,4.0,2,0.01380206130543463,0.007203187891745768,0.0001093846509389098,-2.3673304667286435e-06,3.306389480142289e-07,0.025606288538955198,0.001293544314259007,3.119898406045307,178.7570111759889,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_6,6.0,1,0.9445304245522381,0.8529845495050058,6.400348866933631e-05,-6.916405818207113e-05,7.474072185231903e-05,0.028831944409924627,0.0,2.3174614155064672,132.7807582929342,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_6,6.0,2,0.04189101366848035,0.0063250195117425835,0.00015090855530839814,-8.067100100969257e-06,4.312419789988975e-07,0.030112240534605653,0.0,3.0881866094470976,176.94005907013417,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_9,9.0,1,0.9440282509621876,0.844943194220311,0.00011204697339960994,-0.00012003725866898176,0.00013433368234790855,0.0382149420247483,0.003974816983157738,2.3099109093405663,132.34814615644058,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_9,9.0,2,-0.06377391077341035,0.01024981858445908,0.0002487103589138311,-1.1311201901256212e-05,7.87721313155042e-06,0.03864343786287146,0.006634760830415134,3.0947631009270653,177.31686427594008,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_12,12.0,1,1.0024333839512645,0.7663347069991484,0.00010108154752302795,-0.00011993907435476391,0.00014999111780305386,0.038542733779633714,0.004330201593622235,2.2556262946083963,129.23786683979355,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,moments_m1_m3,kappa_12,12.0,2,-0.11370123189905063,0.03444127212776713,0.00025442986338823826,-3.4114452757962664e-05,1.3263107696579356e-05,0.03940512617244347,0.007149054280007762,3.0037392992279104,172.10158460334276,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_2,2.0,1,1.266981400224721,0.13702239998870952,2.1941414274309038e-07,-1.904678469898873e-06,1.653403025138657e-05,0.0100188656109049,0.0,1.6854882426951554,96.5713627253542,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_2,2.0,2,0.0045877354222064355,-0.05349263388349847,5.840970436885727e-07,-3.1709202459358978e-06,1.721415185153229e-05,0.010326547208836048,3.5619404380570866e-11,1.7529585846163396,100.43712855974266,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_4,4.0,1,1.2451590451225134,0.1923570072676692,3.082546006718489e-29,-4.8245254589046853e-29,7.55093640056999e-29,2.524085921458431e-14,1.8832556589033963e-17,2.139350956889674,122.57578072705245,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_4,4.0,2,0.05587766850440825,-0.19108563259645064,1.2953665106177695e-30,6.445787506563087e-30,3.20745864353735e-29,1.4139832380741452e-14,5.500827546669028e-18,1.372475474343459,78.63705216509591,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_6,6.0,1,1.2451590451225134,0.1923570072676692,3.082546006718489e-29,-4.8245254589046853e-29,7.55093640056999e-29,2.524085921458431e-14,1.8832556589033963e-17,2.139350956889674,122.57578072705245,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_6,6.0,2,0.05587766850440825,-0.19108563259645064,1.2953665106177695e-30,6.445787506563087e-30,3.20745864353735e-29,1.4139832380741452e-14,5.500827546669028e-18,1.372475474343459,78.63705216509591,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_9,9.0,1,1.23641732207506,0.15817420186014333,8.601555210773595e-05,-3.569786975700374e-05,1.4815203459856562e-05,0.024578931979265112,0.0,2.74820845231184,157.4607455396484,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_9,9.0,2,-0.017717762412145153,-0.06583031049177074,4.1969859962194016e-05,4.355012179667652e-05,4.5189884126699644e-05,0.022852013404591087,0.0,0.8038743368066797,46.0586067579008,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_12,12.0,1,1.2757153750429693,0.05679662008562069,1.635556206060222e-07,-1.4936715296165548e-06,1.3640953640849148e-05,0.009094461382084836,3.0847309061245085e-11,1.6798608703847702,96.24893804222036,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
block_2,centers_24_standard,kappa_12,12.0,2,-0.011989095866256943,0.050297326471334586,3.8159645334520883e-07,-2.4248478684077804e-06,1.5408652605066404e-05,0.009726598450819194,0.0,1.726885442665379,98.94324756730713,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test
