run_id,n_agents,coupling,seed_index,t_bin,log_loss,brier,pred_stay,obs_stay,mean_r1_bin
N9_K+0.06_s2,9,0.06,2,t20_29,0.4776488915202903,0.2002199934083477,0.00784775160018216,0.044444444444444446,0.7720617584200015
N9_K+0.06_s2,9,0.06,2,t30_39,0.7376063360696661,0.24834059973437847,0.007996642166373155,0.1111111111111111,0.7754202344976541
N9_K+0.06_s3,9,0.06,3,t0_9,0.6669822298315252,0.46016609504745926,0.03215047381882398,0.0,0.256659678281878
N9_K+0.06_s3,9,0.06,3,t10_19,0.338162787588318,0.19874402461542573,0.0062072754740532705,0.0,0.6336998694638998
N9_K+0.06_s3,9,0.06,3,t20_29,0.3397944475806804,0.20857389610450944,0.010877530821614684,0.0,0.8483091686575672
N9_K+0.06_s3,9,0.06,3,t30_39,0.5385649825448954,0.33807879939336605,0.07241220396595013,0.0,0.9356728764214832
N9_K+0.08_s0,9,0.08,0,t0_9,0.463337613307762,0.30015200567141975,0.005573128552973618,0.0,0.628653312601482
N9_K+0.08_s0,9,0.08,0,t10_19,0.35538445774827404,0.2088544203890352,0.007768974912289968,0.0,0.7674601542529962
N9_K+0.08_s0,9,0.08,0,t20_29,0.5725819126689191,0.3179240574098682,0.009058408163598632,0.022222222222222223,0.7927137195811198
N9_K+0.08_s0,9,0.08,0,t30_39,0.7121605223071124,0.45748185880076053,0.047288573088325486,0.011111111111111112,0.9014196020785274
N9_K+0.08_s1,9,0.08,1,t0_9,0.49721336779827524,0.3182043322363167,0.016291086346603856,0.0,0.40972636631623177
N9_K+0.08_s1,9,0.08,1,t10_19,0.45221676648979897,0.22648587520613586,0.02726946222931916,0.044444444444444446,0.8866559114678747
N9_K+0.08_s1,9,0.08,1,t20_29,0.5568814121314262,0.19429353281553405,0.0078100638503562645,0.07777777777777778,0.9897520479439968
N9_K+0.08_s1,9,0.08,1,t30_39,0.5164552170907861,0.1921117713488424,0.007496627282865197,0.06666666666666667,0.99855243251953
N9_K+0.08_s2,9,0.08,2,t0_9,0.5913312176733864,0.40656331495970327,0.005594146723919426,0.0,0.35996133614332504
N9_K+0.08_s2,9,0.08,2,t10_19,0.6948314433338225,0.48265292391901826,0.005575330458647391,0.0,0.6310207640116776
N9_K+0.08_s2,9,0.08,2,t20_29,0.5186527007910401,0.33432173076081334,0.014614897000063642,0.0,0.7207603945712664
N9_K+0.08_s2,9,0.08,2,t30_39,0.446500930373169,0.218165181581088,0.007600865182796132,0.022222222222222223,0.7664626213694719
N9_K+0.08_s3,9,0.08,3,t0_9,0.30866181892521616,0.1788278678384259,0.0069876683261101595,0.0,0.6647358059217489
N9_K+0.08_s3,9,0.08,3,t10_19,0.6356225908888983,0.4025969312528016,0.023444712201471794,0.011111111111111112,0.9230650157374376
N9_K+0.08_s3,9,0.08,3,t20_29,0.5602091841207869,0.2002297173965419,0.007504075169320074,0.07777777777777778,0.9976498432682416
N9_K+0.08_s3,9,0.08,3,t30_39,0.6516758173071813,0.2216886487904633,0.007496627282865198,0.1,0.9986681657770449
N9_K+0.1_s0,9,0.1,0,t0_9,0.6523796814461664,0.4307783365838448,0.006610768991698125,0.011111111111111112,0.3487735435719938
N9_K+0.1_s0,9,0.1,0,t10_19,0.6920537995835851,0.43304719063405883,0.006715089546238258,0.0,0.6505519589953289
N9_K+0.1_s0,9,0.1,0,t20_29,0.48659877083582004,0.23823449249977915,0.0142503651330856,0.03333333333333333,0.9526356761272009
N9_K+0.1_s0,9,0.1,0,t30_39,0.6085530056084083,0.2137947376322713,0.0074973781511889544,0.08888888888888889,0.9978905441660615
N9_K+0.1_s1,9,0.1,1,t0_9,0.3803169192628472,0.21112607073544,0.009426241307964262,0.011111111111111112,0.6574784920154835
N9_K+0.1_s1,9,0.1,1,t10_19,0.8121577357595059,0.5248694887152477,0.04878539041163986,0.0,0.8783297881644903
N9_K+0.1_s1,9,0.1,1,t20_29,0.4667603517468068,0.17547923854013484,0.007972121731000556,0.05555555555555555,0.9895994280889212
N9_K+0.1_s1,9,0.1,1,t30_39,0.6946795465403964,0.22954523141483055,0.0074966272828652,0.1111111111111111,0.998175076384587
N9_K+0.1_s2,9,0.1,2,t0_9,0.38481847008128384,0.2239370572412847,0.007330107486457183,0.0,0.559599998502496
N9_K+0.1_s2,9,0.1,2,t10_19,0.2983496769266338,0.1754386084309787,0.010777201285384166,0.0,0.9161421352656056
N9_K+0.1_s2,9,0.1,2,t20_29,0.610724639789019,0.21216012512891722,0.00784925351453589,0.08888888888888889,0.9887073384778153
N9_K+0.1_s2,9,0.1,2,t30_39,0.5653205969985069,0.20585992881415274,0.007499629765719043,0.07777777777777778,0.9977241044605654
N9_K+0.1_s3,9,0.1,3,t0_9,0.4376079115887079,0.2794557638379725,0.004836192977116905,0.0,0.5160020166944136
N9_K+0.1_s3,9,0.1,3,t10_19,0.6056948535212787,0.40326260434924105,0.011494963025061034,0.0,0.7039593027703933
N9_K+0.1_s3,9,0.1,3,t20_29,0.6446697640521898,0.422540460071456,0.027004696007261218,0.0,0.8570359050414986
N9_K+0.1_s3,9,0.1,3,t30_39,0.6033663786029052,0.21069633055107717,0.00777949791253307,0.08888888888888889,0.9926247941638418
N9_K+0.15_s0,9,0.15,0,t0_9,0.5293830418888065,0.346275728293625,0.0071665483101341024,0.0,0.641694980600857
N9_K+0.15_s0,9,0.15,0,t10_19,0.5815664846878799,0.29206312284149,0.014078861119691838,0.044444444444444446,0.9601481659566755
N9_K+0.15_s0,9,0.15,0,t20_29,0.6024056091221609,0.209921064354546,0.007509368995715924,0.08888888888888889,0.9958716948061493
N9_K+0.15_s0,9,0.15,0,t30_39,0.6050672317336339,0.21226268019740457,0.007510129690694851,0.08888888888888889,0.9958509790903453
N9_K+0.15_s1,9,0.15,1,t0_9,0.4900935417181869,0.3192840200023562,0.005109392077488458,0.0,0.5318137376754061
N9_K+0.15_s1,9,0.15,1,t10_19,0.6813680978259236,0.45188027586906127,0.009822130151997526,0.0,0.8317830680599579
N9_K+0.15_s1,9,0.15,1,t20_29,0.5506689953789174,0.21041633033212748,0.025223457392522054,0.06666666666666667,0.9811388835744197
N9_K+0.15_s1,9,0.15,1,t30_39,0.5651976031051307,0.2058268786832618,0.007501128853132295,0.07777777777777778,0.996414962206478
N9_K+0.15_s2,9,0.15,2,t0_9,0.4137329967766263,0.26253447667405017,0.006313938490640225,0.0,0.6186333533641452
N9_K+0.15_s2,9,0.15,2,t10_19,0.5398112324663644,0.28312805664194524,0.020913861141380774,0.03333333333333333,0.948589511959543
N9_K+0.15_s2,9,0.15,2,t20_29,0.5188656932642208,0.1964702442395413,0.007511623972844158,0.06666666666666667,0.9957435205999772
N9_K+0.15_s2,9,0.15,2,t30_39,0.5983587683129861,0.20549174119155664,0.00751011816189698,0.08888888888888889,0.995742502070555
N9_K+0.15_s3,9,0.15,3,t0_9,0.5103574567409589,0.33853928889119117,0.016730775918555575,0.0,0.5441552497761043
N9_K+0.15_s3,9,0.15,3,t10_19,0.4916888215142486,0.20016463163774625,0.011567443810666935,0.05555555555555555,0.9822470022433724
N9_K+0.15_s3,9,0.15,3,t20_29,0.5648090075808265,0.20567294983255321,0.007501130511925375,0.07777777777777778,0.9965439883367079
N9_K+0.15_s3,9,0.15,3,t30_39,0.5991207247664241,0.20817651560656067,0.007511620075782225,0.08888888888888889,0.995756197353985
N17_K-0.15_s0,17,-0.15,0,t0_9,0.6636340018709158,0.4328759826742903,0.049311057497834127,0.0,0.04878496649227535
N17_K-0.15_s0,17,-0.15,0,t10_19,0.7837635780479131,0.5174544988856248,0.08827761267606103,0.0,0.04041997364807843
N17_K-0.15_s0,17,-0.15,0,t20_29,0.7842552589335683,0.5155671760645786,0.09348906235945359,0.0,0.037522916100787534
N17_K-0.15_s0,17,-0.15,0,t30_39,0.749550319804968,0.5009521669154082,0.0658321654956974,0.0,0.020087630850965665
N17_K-0.15_s1,17,-0.15,1,t0_9,0.7800494427523664,0.5087858647327202,0.07690446509088439,0.0058823529411764705,0.04219704611451877
N17_K-0.15_s1,17,-0.15,1,t10_19,0.7842495387216881,0.5212678392527557,0.08754198384883645,0.0,0.027145428834481407
N17_K-0.15_s1,17,-0.15,1,t20_29,0.7887404587027882,0.523190231147924,0.08738420948712405,0.0,0.039857452445458616
N17_K-0.15_s1,17,-0.15,1,t30_39,0.7425587765846728,0.49479774644931523,0.06489993890487122,0.0,0.03296756707361172
N17_K-0.15_s2,17,-0.15,2,t0_9,0.7092649364598482,0.47551376176121546,0.0461767861230387,0.0,0.06892176832220472
N17_K-0.15_s2,17,-0.15,2,t10_19,0.7318840064650427,0.4787666777553018,0.05544275926560444,0.0058823529411764705,0.03395083970045999
N17_K-0.15_s2,17,-0.15,2,t20_29,0.8208527310217131,0.5362942385109044,0.11158116701390985,0.0,0.03793634915607828
N17_K-0.15_s2,17,-0.15,2,t30_39,0.854507263650386,0.557971153754383,0.1068155486678873,0.011764705882352941,0.03356055831282087
N17_K-0.15_s3,17,-0.15,3,t0_9,0.7055744939752384,0.4620026140873929,0.06440877172813224,0.0,0.0731143659401977
N17_K-0.15_s3,17,-0.15,3,t10_19,0.7862578864486255,0.5142318857562946,0.09784822485465293,0.011764705882352941,0.037196868599701255
N17_K-0.15_s3,17,-0.15,3,t20_29,0.7599719869085795,0.5083136965940035,0.07257136549274389,0.0,0.022178640915727545
N17_K-0.15_s3,17,-0.15,3,t30_39,0.7715666607222986,0.5022000679163515,0.07726195044362547,0.0058823529411764705,0.03536493116045562
