representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,leave_one_profile_out,kappa_4,54,0.16188339180297773,1.0943113321183404,4.3807452394345505,1.0875059908681546,2.8328673894345715,0.22827166277513916,0.14244332508970314,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,55,0.3001878203662738,0.9355303588578806,4.383004806400316,1.0875059908673368,2.9172353218320666,0.22815398206722073,0.06456619893981437,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,56,0.38641585955802304,1.0621107578752185,4.390778310788163,1.087505990868044,2.9858814096916504,0.22775005459578662,0.08721393366678383,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,57,0.3385107763424876,1.056183540274688,4.422659680960501,1.0875059908676743,3.0556317217584787,0.22610828599473493,0.11716849340277129,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,58,0.2899759612614595,0.9555858617097196,4.5758334425718346,1.0875059908674294,3.1829519334692202,0.21853942293798892,0.09545495716565973,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,59,0.20240863629794703,0.2261588882491318,4.908832589534163,1.0875059908674651,3.0885993059057855,0.20371442328916287,0.06665169604572257,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,60,0.022530333560001184,0.5345292456736759,5.273762234766484,1.0875059908681295,2.891248463021078,0.18961795308245988,0.07336827578661959,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,61,0.20790746409786906,0.8026446424538549,5.2466017371105025,1.0875059908673623,2.7120786547956794,0.1905995633186248,0.12154665425247496,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,62,0.17212324379859384,0.18889098084280256,5.388470682624013,1.0875059908681137,2.9467732066756858,0.18558141240791384,0.16278164428003195,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,63,0.35953779057741164,0.6764771545840175,5.394780797040903,1.0875059908681557,2.8695196747990805,0.18536434335728913,0.05493569407703113,0,0.0,240.0
