representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,sparse_realization_holdout,05,1770,0.51750909787157,1.294668542462242,1.2530259592366038,2.316219747932985,0.9872452188284248,0.7980680628590027,0.20133203492996002,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1771,0.3301123676437672,0.9263171747701099,1.387474365627977,1.7935973380357524,0.8063611874091191,0.7207340364428251,0.10069435995850819,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1772,0.11840067128504414,1.0704413379039277,2.1686509951715105,2.236707170552107,0.8786459410770399,0.46111615111260157,0.06031181166937335,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1773,0.6496455741054887,1.0488099914652782,1.4420110986252537,2.1612953838243474,0.6347685850287342,0.6934759385370567,0.09964794772894014,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1774,0.34669977713151245,1.126464108134809,1.3935993247460956,3.148200316874413,0.8140747629649893,0.7175663637625493,0.10414415353466842,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1775,0.20768277271065042,0.9353135778750408,1.1237114822986756,2.316219747932985,1.1854920859332667,0.8899081443524898,0.013770719482576457,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1776,0.30338176963410013,0.8272141066519776,0.5498404702522443,3.2807041283757137,1.1395912090952423,1.818709342259294,0.04632357754733704,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1777,0.2809837215908714,1.0430182608977994,0.8637963894369254,3.5799938989330653,1.0789311523013905,1.1576802267625363,0.12481156378883196,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1778,0.3644508212640929,0.8950882635996898,0.6948818502745443,1.9951799719823038,1.2271822953426104,1.4390935662010815,0.048905517190653995,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1779,0.6296614684665098,0.99333774156505,1.0706170336408631,2.3633345189113117,1.1086177584734418,0.9340408087841506,0.05239243879544148,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1780,0.5329600539283902,0.7613404873448001,0.6553024655455255,1.3052619222005157,1.0536347226723979,1.526012875851949,0.04017014807944664,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1781,0.4529666805724016,1.085519218856156,1.488986735908345,2.2964210673346988,0.9133801573609333,0.6715976548911012,0.07775088493231787,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1782,0.5916137746406729,0.8955419215676697,1.068968512581061,2.787662153331063,0.897509369296806,0.9354812496632532,0.014123781506976399,0,0.0,16.0
