representation,regime,n_agents,t,agent,peer_count_query,abs_z1,abs_z2,abs_z3,d_canonical,d_native,d_peer,policy_a,nn_train_index,nn_canonical_dist,nn_source_family,nn_profile,nn_representation,nn_peer_count,nn_abs_z1,nn_abs_z2,nn_abs_z3
moments_m1_m3,closed_loop,17,6,2,16,0.40863509215953236,0.12499999999999994,0.2358713954341637,2.787355450210316,1.4393064031403975,0.0,0,1920,2.123642390388636,sparse_peer,sparse_peer16_antipodal_10_6_r03_k6,moments_m1_m3,16,0.21991956444489003,0.24789780851606155,0.11548494156391076
moments_m1_m3,closed_loop,17,6,3,16,0.375893397791318,0.13311030413107816,0.14996561211137796,2.6652554004665046,1.4604120270830636,0.0,0,1997,1.9439986347611404,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,moments_m1_m3,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
moments_m1_m3,closed_loop,17,6,4,16,0.40599430271986003,0.13311030413107816,0.08285339350889795,2.514777462067844,1.3618570214082777,0.0,0,1997,1.9745963425645743,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,moments_m1_m3,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
moments_m1_m3,closed_loop,17,6,5,16,0.4205993170631563,0.07745710468296713,0.0883883476483185,2.659750521311039,1.3142055538929263,0.0,0,20,2.522806567115347,transmutation,kappa_2,moments_m1_m3,240,0.6977746579640081,0.3022253420359921,0.0933239738920241
moments_m1_m3,closed_loop,17,6,6,16,0.40561833430950345,0.1496356356857079,0.08838834764831845,2.4712819600917793,1.3758743859541782,0.0,0,1997,1.9000341694945146,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,moments_m1_m3,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
moments_m1_m3,closed_loop,17,6,7,16,0.4338338347969187,0.07745710468296718,0.23587139543416383,2.7915025266102313,1.4352051725665262,0.0,0,1920,2.3927770669090873,sparse_peer,sparse_peer16_antipodal_10_6_r03_k6,moments_m1_m3,16,0.21991956444489003,0.24789780851606155,0.11548494156391076
moments_m1_m3,closed_loop,17,7,0,16,0.5055445104795393,0.05603596701050347,0.12500000000000014,2.9009180512173787,1.357862701400239,0.0,0,30,2.4230332965108676,transmutation,kappa_2,moments_m1_m3,240,0.6977746579640081,0.3022253420359921,0.09332397389202418
moments_m1_m3,closed_loop,17,7,1,16,0.49279827038598617,0.07234212234010254,0.16332037060954707,2.542341449963359,1.3843550014980655,0.0,0,21,2.331431559371482,transmutation,kappa_2,moments_m1_m3,240,0.6977746579640082,0.3022253420359921,0.09332397389202404
moments_m1_m3,closed_loop,17,7,2,16,0.4338338347969188,0.07745710468296724,0.23587139543416374,2.8174121763488196,1.4703950698714703,0.0,0,1997,2.57222779090609,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,moments_m1_m3,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
moments_m1_m3,closed_loop,17,7,3,16,0.4280098145813295,0.12304160162537911,0.15309310892394862,2.7346345099788785,1.4935798684150463,0.0,0,1997,2.489327430882881,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,moments_m1_m3,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
moments_m1_m3,closed_loop,17,7,4,16,0.48996111182864127,0.06470476127563009,0.08285339350889795,2.7279209812099916,1.2596386151531063,0.0,0,1997,2.5722608106976073,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,moments_m1_m3,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
moments_m1_m3,closed_loop,17,7,5,16,0.4525536059682193,0.11752490402407537,0.11548494156391084,2.4988859167579744,1.3695457953862957,0.0,0,1997,2.2009219010487238,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,moments_m1_m3,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
moments_m1_m3,closed_loop,17,7,6,16,0.4889597967881883,0.05603596701050325,0.08838834764831843,2.64548574863869,1.3418732522610446,0.0,0,1997,2.5569648569325163,sparse_peer,sparse_peer16_antipodal_10_6_r05_k6,moments_m1_m3,16,0.2000257862978165,0.22128794152838094,0.08285339350889785
moments_m1_m3,closed_loop,17,7,7,16,0.5063556397228839,0.01674682452694512,0.20002578629781617,2.9888759817358608,1.4222590132764241,0.0,0,12,2.758910183615525,transmutation,kappa_2,moments_m1_m3,240,0.6977746579640081,0.30222534203599205,0.09332397389202406
moments_m1_m3,closed_loop,17,8,0,16,0.5962456420809356,0.048721752817447395,0.08285339350889798,3.042983034168933,1.2235847594676508,0.0,0,29,2.6844929047625974,transmutation,kappa_2,moments_m1_m3,240,0.697774657964008,0.30222534203599205,0.09332397389202417
moments_m1_m3,closed_loop,17,8,1,16,0.5430763214559422,0.023683586372688255,0.13025134581999676,2.9403547869326485,1.2972262709445788,0.0,0,19,2.7906205293628186,transmutation,kappa_2,moments_m1_m3,240,0.6977746579640081,0.30222534203599205,0.0933239738920241
moments_m1_m3,closed_loop,17,8,2,16,0.5392987493999577,0.0167468245269452,0.12499999999999983,2.9885161482998277,1.3166105206491447,0.0,0,13,2.677273341124946,transmutation,kappa_2,moments_m1_m3,240,0.697774657964008,0.3022253420359919,0.09332397389202389
moments_m1_m3,closed_loop,17,8,3,16,0.5199909968132128,0.023683586372688137,0.13384030884595305,3.050364021468009,1.29415179699347,0.0,0,18,2.9523299262267617,transmutation,kappa_2,moments_m1_m3,240,0.6977746579640081,0.3022253420359921,0.09332397389202404
moments_m1_m3,closed_loop,17,8,4,16,0.5202843236921212,0.040094747740903124,0.16332037060954707,2.9487920662212197,1.4791909574657962,0.0,0,19,2.826164301817211,transmutation,kappa_2,moments_m1_m3,240,0.6977746579640081,0.30222534203599205,0.0933239738920241
moments_m1_m3,closed_loop,17,8,5,16,0.5339068782476347,0.04872175281744733,0.0828533935088979,2.6548439570804283,1.2549099209798684,0.0,0,17,2.562129060305964,transmutation,kappa_2,moments_m1_m3,240,0.6977746579640081,0.302225342035992,0.09332397389202385
