bundle,n_agents,coupling,seed_index,final_r,mean_r,t_r1_gt_0.5,t_r1_gt_0.9,mean_activity,mean_tau_social
v2,9,0.14,2,0.9963171697887613,0.8248688218020495,19.0,31.0,0.9866666666666667,0.05777777777777776
v2,9,0.14,3,0.9965386715971338,0.9198023261302595,6.0,18.0,0.9933333333333334,0.02666666666666666
v2,9,0.14,4,0.7879509712599841,0.7083908649011892,10.0,nan,0.9888888888888888,-0.03111111111111111
v2,9,0.14,5,0.9941168712708365,0.959951262734254,0.0,11.0,0.9844444444444445,0.06888888888888889
v2,9,0.14,6,0.7794298406444158,0.6711693190242382,17.0,nan,0.9877777777777778,-0.15
v2,9,0.14,7,0.9963085507894655,0.9837265356657703,0.0,5.0,0.991111111111111,0.1311111111111111
v2,9,0.14,8,0.7669020377165318,0.7496135319362416,3.0,nan,0.9922222222222223,-0.058888888888888886
v2,9,0.14,9,0.9934505212890239,0.8697806051718736,6.0,44.0,0.9933333333333333,0.028888888888888884
v2,9,0.14,10,0.9937188521257926,0.9381735807369842,4.0,15.0,0.9911111111111112,0.09777777777777778
v2,9,0.14,11,0.9978327739949489,0.8502185995696432,18.0,27.0,0.9844444444444445,0.002222222222222221
v2,9,0.16,0,0.993704470634412,0.8995891966508498,9.0,20.0,0.9877777777777778,0.027777777777777776
v2,9,0.16,1,0.9742663533915024,0.9732871693741427,0.0,7.0,0.99,0.09444444444444443
v2,9,0.16,2,0.9912324659241433,0.940427924848557,0.0,21.0,0.9955555555555555,0.12222222222222223
v2,9,0.16,3,0.980641577357512,0.9354615665783781,4.0,15.0,0.9911111111111112,0.0733333333333333
v2,9,0.16,4,0.9946458266747839,0.9128920948564166,5.0,20.0,0.9922222222222223,0.09666666666666668
v2,9,0.16,5,0.9921636479175879,0.9694903323949187,0.0,9.0,0.9944444444444446,0.05222222222222221
v2,9,0.16,6,0.9937694934306865,0.892951197563216,7.0,30.0,0.99,0.03666666666666667
v2,9,0.16,7,0.7810182164819729,0.6878649325352373,14.0,nan,0.9833333333333334,-0.0811111111111111
v2,9,0.16,8,0.9944514394338286,0.7680987630799883,25.0,44.0,0.9911111111111112,0.013333333333333329
v2,9,0.16,9,0.9940088936072665,0.7310260535666057,27.0,39.0,0.9744444444444444,-0.10555555555555556
v2,9,0.16,10,0.9954764978733007,0.9079352810210278,5.0,24.0,0.9977777777777778,0.06444444444444443
v2,9,0.16,11,0.9898927587288743,0.7964544104513865,21.0,31.0,0.9755555555555556,-0.00888888888888889
v2,9,0.18,0,0.9945076125170531,0.8622954143718015,13.0,29.0,0.9911111111111112,0.02666666666666667
v2,9,0.18,1,0.9939165902006352,0.8512188245329909,15.0,26.0,0.9966666666666666,0.061111111111111116
v2,9,0.18,2,0.9841365965912844,0.7455376958638048,9.0,90.0,0.99,0.08777777777777779
v2,9,0.18,3,0.9933716895389988,0.9704007011013662,1.0,6.0,0.9911111111111112,0.08222222222222224
v2,9,0.18,4,0.9934847387928586,0.8777593213404502,1.0,49.0,0.9911111111111112,0.03333333333333333
v2,9,0.18,5,0.8935680028198715,0.7723727109314408,1.0,nan,0.99,-0.0033333333333333335
v2,9,0.18,6,0.9968798502755364,0.8391062155303938,17.0,25.0,0.9844444444444446,-0.05333333333333332
v2,9,0.18,7,0.9896831877635776,0.9136828291665364,3.0,28.0,0.9933333333333334,0.039999999999999994
v2,9,0.18,8,0.995116306622681,0.7742340948263176,20.0,53.0,0.9844444444444446,0.06666666666666665
v2,9,0.18,9,0.9907383341045233,0.9659434694740838,2.0,7.0,0.9866666666666667,0.0511111111111111
v2,9,0.18,10,0.9936456300212495,0.9380851468527545,3.0,16.0,0.9866666666666667,0.01111111111111111
v2,9,0.18,11,0.9958132095782617,0.9757973115206926,0.0,7.0,0.9888888888888888,0.026666666666666665
v2,9,0.2,0,0.9828099069199099,0.8902844503668659,0.0,44.0,0.9911111111111112,0.002222222222222216
v2,9,0.2,1,0.9962276268964088,0.8340959637157427,10.0,39.0,0.9877777777777779,0.054444444444444434
v2,9,0.2,2,0.9927677823630298,0.9697889371619202,0.0,8.0,0.9922222222222223,0.0677777777777778
v2,9,0.2,3,0.9916378962394905,0.9251909285134068,7.0,16.0,0.9911111111111112,-4.440892098500626e-18
v2,9,0.2,4,0.9956864442301362,0.9586166593728223,3.0,9.0,0.9911111111111112,0.022222222222222227
v2,9,0.2,5,0.9763752621786458,0.851032315102025,12.0,31.0,0.9933333333333334,0.015555555555555552
v2,9,0.2,6,0.994430753791426,0.8899331942803108,1.0,43.0,0.9877777777777778,0.03666666666666667
v2,9,0.2,7,0.9950132819337798,0.8306266618549484,6.0,59.0,0.9866666666666667,0.05555555555555555
v2,9,0.2,8,0.9899015771571419,0.758869067853902,21.0,48.0,0.9822222222222223,-0.044444444444444446
v2,9,0.2,9,0.9956196942710476,0.9549999429968089,1.0,13.0,0.9844444444444442,0.01111111111111111
v2,9,0.2,10,0.9840165413591134,0.9681429406998011,0.0,8.0,0.9833333333333333,0.01444444444444444
v2,9,0.2,11,0.9896724196442088,0.8049944109004766,12.0,48.0,0.9855555555555557,0.04777777777777779
v2,9,0.22,0,0.9877672836415955,0.9608535988759448,1.0,8.0,0.9922222222222223,0.05888888888888887
v2,9,0.22,1,0.9734680783422857,0.8667768080196381,8.0,39.0,0.9855555555555555,0.054444444444444434
v2,9,0.22,2,0.972256885662034,0.9601536280043441,2.0,7.0,0.9866666666666667,0.03555555555555555
v2,9,0.22,3,0.9886592175218645,0.8299196268127271,4.0,65.0,0.99,-0.0011111111111111126
v2,9,0.22,4,0.9860771778847641,0.978135706987345,0.0,4.0,0.9977777777777778,0.06888888888888889
v2,9,0.22,5,0.9890880259520162,0.8786853421844721,10.0,23.0,0.9911111111111112,-0.002222222222222224
v2,9,0.22,6,0.9905806906223701,0.8539027338611972,15.0,25.0,0.9866666666666666,-0.022222222222222223
v2,9,0.22,7,0.9850301801781151,0.9375503713829153,5.0,13.0,0.9933333333333334,0.06222222222222222
v2,9,0.22,8,0.9896518348147098,0.9429106244348585,3.0,12.0,0.9922222222222223,0.027777777777777776
v2,9,0.22,9,0.9905138155082757,0.9432885822942904,5.0,10.0,0.9955555555555555,0.006666666666666665
v2,9,0.22,10,0.9215323856391697,0.7380548765331632,7.0,98.0,0.9888888888888888,-0.0044444444444444444
v2,9,0.22,11,0.9893312158039884,0.8486256685301278,16.0,23.0,0.9922222222222223,-0.010000000000000007
v2,9,0.24,0,0.7619920820112766,0.7712356775335821,0.0,nan,0.9977777777777778,-0.06000000000000002
v2,9,0.24,1,0.9856172660655406,0.9583146619435142,2.0,8.0,0.9877777777777778,0.03888888888888888
v2,9,0.24,2,0.9928142113109799,0.9687227281354909,0.0,7.0,0.9944444444444445,0.010000000000000004
v2,9,0.24,3,0.9871590803195006,0.9432003008119242,4.0,10.0,0.9877777777777778,0.04999999999999999
v2,9,0.24,4,0.9895623680538291,0.9464435745152155,4.0,10.0,0.9955555555555555,0.015555555555555553
v2,9,0.24,5,0.9799504405570418,0.9096392056490588,8.0,15.0,0.9866666666666667,0.031111111111111117
v2,9,0.24,6,0.9715881010251238,0.9771433326460566,0.0,4.0,0.9922222222222223,0.07444444444444442
v2,9,0.24,7,0.9880578898467127,0.9701328555185199,0.0,5.0,0.99,0.010000000000000004
v2,9,0.24,8,0.9852236782299595,0.7150733731215445,32.0,40.0,0.98,0.028888888888888895
v2,9,0.24,9,0.9854863398908613,0.9023816363590871,9.0,17.0,0.99,0.0522222222222222
v2,9,0.24,10,0.9864248121688852,0.9458710468819205,4.0,10.0,0.9888888888888888,-0.004444444444444448
v2,9,0.24,11,0.9746247945920005,0.9013946685303306,5.0,22.0,0.9944444444444446,0.03222222222222222
v2,9,0.26,0,0.9942970450529911,0.9481771063837052,0.0,12.0,0.9944444444444445,0.05222222222222221
v2,9,0.26,1,0.9887673126744759,0.8465631882070028,8.0,33.0,0.9922222222222221,0.04333333333333334
v2,9,0.26,2,0.9667401335100672,0.8619422918855233,13.0,25.0,0.9866666666666667,-0.028888888888888898
v2,9,0.26,3,0.984250454400305,0.9372563243174791,4.0,11.0,0.9877777777777779,0.010000000000000002
v2,9,0.26,4,0.9864465572757566,0.930311073018459,2.0,20.0,0.9944444444444445,0.012222222222222228
v2,9,0.26,5,0.9823630833372667,0.9220991370005177,2.0,24.0,0.9933333333333333,-0.015555555555555566
v2,9,0.26,6,0.9934514606532902,0.8495127156689868,14.0,23.0,0.9888888888888888,-0.026666666666666665
v2,9,0.26,7,0.9940134811525607,0.9586805097391286,2.0,7.0,0.9911111111111112,0.046666666666666655
v2,9,0.26,8,0.9891062618664226,0.8994900224187206,10.0,14.0,0.9922222222222223,-0.018888888888888882
v2,9,0.26,9,0.9849396612103337,0.8719129372156896,2.0,39.0,0.9844444444444446,0.04444444444444444
v2,9,0.26,10,0.9848396955627188,0.9327603192400146,3.0,17.0,0.9866666666666667,0.013333333333333334
v2,9,0.26,11,0.9849442651165712,0.8732362975183188,12.0,23.0,0.9888888888888888,0.013333333333333334
v2,9,0.28,0,0.9771126283628142,0.976125760953809,0.0,3.0,0.9888888888888888,0.02666666666666667
v2,9,0.28,1,0.9677751140560896,0.9719331912034004,0.0,4.0,0.99,0.03222222222222223
v2,9,0.28,2,0.97838742560796,0.8265567206832525,16.0,24.0,0.9833333333333333,-0.06555555555555555
v2,9,0.28,3,0.9889590260451206,0.9214085008568594,5.0,14.0,0.9855555555555555,0.014444444444444449
v2,9,0.28,4,0.9776571960416776,0.9357544468648462,0.0,18.0,0.98,0.028888888888888895
v2,9,0.28,5,0.9736950374795058,0.9017242587517648,9.0,18.0,0.99,-0.027777777777777776
v2,9,0.28,6,0.9908632987981119,0.8711236409623244,11.0,29.0,0.9933333333333334,0.02444444444444445
v2,9,0.28,7,0.9737040159844036,0.9340766045434579,4.0,12.0,0.9888888888888888,-0.03777777777777777
v2,9,0.28,8,0.9754168385985975,0.9099155838558773,7.0,14.0,0.9866666666666666,0.022222222222222213
v2,9,0.28,9,0.9911238038522612,0.8628446219543406,13.0,21.0,0.9844444444444446,0.008888888888888885
v2,9,0.28,10,0.9569669799949445,0.9114585050222824,0.0,28.0,0.9888888888888888,0.06666666666666665
v2,9,0.28,11,0.9829246680229542,0.9316527766461927,6.0,10.0,0.9822222222222223,0.019999999999999997
v2,9,0.3,0,0.9846940706703047,0.9393934823374397,4.0,10.0,0.9922222222222223,0.007777777777777779
v2,9,0.3,1,0.9485986756133769,0.9661337833269157,0.0,6.0,0.9911111111111112,0.03777777777777778
v2,9,0.3,2,0.9862455732979535,0.9282104693844525,5.0,11.0,0.9922222222222223,-0.016666666666666663
v2,9,0.3,3,0.9604424375502327,0.9660918576401322,0.0,4.0,0.9877777777777778,-0.0033333333333333366
v2,9,0.3,4,0.9860057357390349,0.9440871131500737,2.0,12.0,0.9933333333333333,0.01111111111111111
v2,9,0.3,5,0.9684353681501457,0.9426306664586734,3.0,9.0,0.99,-0.03666666666666666
v2,9,0.3,6,0.9885156167628119,0.8955491842352279,0.0,39.0,0.9911111111111112,0.015555555555555555
v2,9,0.3,7,0.9766479312197105,0.9585305985995554,1.0,7.0,0.9933333333333334,0.05777777777777779
v2,9,0.3,8,0.9797415923934203,0.8020008168729614,11.0,53.0,0.99,-0.003333333333333331
v2,9,0.3,9,0.9822486445159302,0.9730833736995944,0.0,0.0,0.9855555555555557,0.012222222222222225
v2,9,0.3,10,0.9777097148347792,0.9383624997683009,2.0,13.0,0.9911111111111112,0.0022222222222222214
v2,9,0.3,11,0.9702363585097881,0.9257161367703094,4.0,16.0,0.9944444444444446,0.03666666666666667
v2,17,-0.15,0,0.05332813646296575,0.09022232961238079,nan,nan,0.9347058823529412,-0.10294117647058823
v2,17,-0.15,1,0.07738328410069203,0.07887908549324363,nan,nan,0.906470588235294,-0.07235294117647058
v2,17,-0.15,2,0.0523692435160324,0.12457179045810239,nan,nan,0.9417647058823532,-0.07705882352941176
v2,17,-0.15,3,0.09582719740244486,0.08283154818368041,nan,nan,0.9311764705882354,-0.11235294117647059
v2,17,-0.15,4,0.10971290808447512,0.08628040230813357,nan,nan,0.9358823529411764,-0.07823529411764704
v2,17,-0.15,5,0.11976400706652793,0.11211414640103463,nan,nan,0.9447058823529411,-0.13647058823529412
v2,17,-0.15,6,0.05698523846549933,0.08796131714343136,nan,nan,0.9382352941176471,-0.09352941176470589
v2,17,-0.15,7,0.0918191323424677,0.05946382434235933,nan,nan,0.9188235294117648,-0.0835294117647059
v2,17,-0.15,8,0.09152604143733549,0.09326295955374161,nan,nan,0.9400000000000002,-0.13529411764705884
v2,17,-0.15,9,0.06741927956970108,0.10839200468892014,nan,nan,0.9405882352941177,-0.15823529411764706
v2,17,-0.15,10,0.06055109233043127,0.1116042031829823,nan,nan,0.9358823529411764,-0.12529411764705883
v2,17,-0.15,11,0.014574474690379478,0.06845802348008259,nan,nan,0.9147058823529411,-0.12529411764705883
v2,17,0.0,0,0.3162441631977807,0.21729510955367437,nan,nan,0.9717647058823531,-0.03176470588235294
v2,17,0.0,1,0.2510846686178067,0.267435863626972,nan,nan,0.9747058823529412,-0.10176470588235292
v2,17,0.0,2,0.1523981763254949,0.2670847280659771,nan,nan,0.9752941176470586,-0.06
v2,17,0.0,3,0.30787008834360635,0.25174697885347624,nan,nan,0.9852941176470589,-0.10294117647058824
v2,17,0.0,4,0.24918055219778745,0.14433712893360315,nan,nan,0.9552941176470588,-0.12352941176470587
v2,17,0.0,5,0.16847893531037691,0.06621604251501294,nan,nan,0.9000000000000001,-0.11529411764705882
v2,17,0.0,6,0.46626396040780915,0.298609255463925,nan,nan,0.9841176470588234,-0.057058823529411766
v2,17,0.0,7,0.17382054103099215,0.1607415236424705,nan,nan,0.9688235294117646,-0.04882352941176471
v2,17,0.0,8,0.17998266635881008,0.10620171719829014,nan,nan,0.9517647058823531,-0.04
v2,17,0.0,9,0.4258202258928449,0.16484966296183756,nan,nan,0.9411764705882354,-0.08705882352941176
v2,17,0.0,10,0.31998559634880624,0.2002991985620281,nan,nan,0.9623529411764706,-0.08588235294117648
v2,17,0.0,11,0.3391283387516536,0.2507962998734365,nan,nan,0.9705882352941176,-0.07999999999999999
v2,17,0.02,0,0.0743694309119941,0.49209766764257296,13.0,nan,0.9870588235294118,-0.008235294117647061
v2,17,0.02,1,0.24329142828282935,0.10360533626581678,nan,nan,0.936470588235294,-0.13176470588235295
v2,17,0.02,2,0.27501346714092745,0.3140198026895948,nan,nan,0.9811764705882353,-0.018823529411764704
v2,17,0.02,3,0.20412895626326322,0.28618514759592484,nan,nan,0.9752941176470589,-0.0011764705882352934
v2,17,0.02,4,0.5572534103898938,0.35197039672777,64.0,nan,0.9811764705882352,0.007058823529411768
v2,17,0.02,5,0.36423863283855,0.5294774161944642,19.0,nan,0.9923529411764705,0.04176470588235293
v2,17,0.02,6,0.44815360626474365,0.30586811084217974,nan,nan,0.9747058823529412,-0.10294117647058824
v2,17,0.02,7,0.3768212446962903,0.35788093827949763,nan,nan,0.9788235294117646,-0.010588235294117643
v2,17,0.02,8,0.24642569817669863,0.3445008290041563,nan,nan,0.9788235294117646,-0.03411764705882353
v2,17,0.02,9,0.7243395444190374,0.3600691011998064,82.0,nan,0.9788235294117648,-0.018823529411764704
v2,17,0.02,10,0.2665350708384037,0.22573965192973477,nan,nan,0.9770588235294119,-0.10176470588235297
v2,17,0.02,11,0.03623371170315029,0.23216430318915615,nan,nan,0.9629411764705884,-0.15705882352941178
v2,17,0.04,0,0.6128389578734506,0.32414659043747873,86.0,nan,0.9829411764705882,-0.04411764705882353
v2,17,0.04,1,0.3244287201154384,0.4051813769118243,58.0,nan,0.9864705882352942,0.005294117647058825
v2,17,0.04,2,0.7153626991481523,0.4700367118500063,76.0,nan,0.9870588235294119,0.052941176470588235
v2,17,0.04,3,0.7873061891240194,0.4284105815333737,64.0,nan,0.9870588235294118,-0.05647058823529411
v2,17,0.04,4,0.6276471592696711,0.471000490503109,47.0,nan,0.9882352941176471,-0.022352941176470593
v2,17,0.04,5,0.7423581532961299,0.5511367834085226,37.0,nan,0.9935294117647058,-0.009999999999999998
v2,17,0.04,6,0.326642667429673,0.13225445693891788,nan,nan,0.9576470588235294,-0.16705882352941173
v2,17,0.04,7,0.63108436026351,0.4540662934616359,45.0,nan,0.9864705882352942,0.14882352941176472
v2,17,0.04,8,0.7086822536833933,0.3778839091962643,72.0,nan,0.9817647058823531,-0.05470588235294117
v2,17,0.04,9,0.6767054047889947,0.36527465688533955,65.0,nan,0.9770588235294118,-0.06058823529411763
v2,17,0.04,10,0.7436029059022234,0.6049896739935651,26.0,nan,0.9870588235294119,0.02941176470588235
v2,17,0.04,11,0.34075469601558434,0.23847086751818533,nan,nan,0.9752941176470589,-0.12588235294117647
v2,17,0.06,0,0.8670880463287349,0.7953054243273625,3.0,nan,0.9752941176470586,-0.004705882352941172
v2,17,0.06,1,0.8310631734340225,0.6925813981776651,19.0,nan,0.9847058823529412,0.0776470588235294
v2,17,0.06,2,0.5995709489763758,0.36130510157112966,59.0,nan,0.9788235294117648,-0.049411764705882356
v2,17,0.06,3,0.82484633730058,0.6172330261835335,30.0,nan,0.9876470588235295,0.07941176470588235
v2,17,0.06,4,0.9478488868750922,0.7417836097316979,25.0,48.0,0.88,-0.0011764705882352947
v2,17,0.06,5,0.8750028152828184,0.6535042024534465,31.0,nan,0.9858823529411765,0.07647058823529412
v2,17,0.06,6,0.9952414257729014,0.6752329269288164,31.0,67.0,0.9500000000000002,0.01705882352941176
v2,17,0.06,7,0.9225702089218181,0.6943584578116473,23.0,72.0,0.9282352941176469,0.10117647058823528
v2,17,0.06,8,0.9630475274448722,0.7606316553702882,12.0,88.0,0.9688235294117646,0.06294117647058824
v2,17,0.06,9,0.877005986324605,0.6295853633454098,35.0,nan,0.9817647058823531,0.008823529411764706
v2,17,0.06,10,0.9418984930168504,0.7529764196916223,18.0,59.0,0.8799999999999999,0.021176470588235293
v2,17,0.06,11,0.6670517840676702,0.4045317470643252,60.0,nan,0.9817647058823531,-0.0876470588235294
v2,17,0.08,0,0.8367827660998757,0.5090693888178922,57.0,nan,0.9888235294117647,-0.02411764705882353
v2,17,0.08,1,0.9279081974576343,0.7921390657600581,9.0,55.0,0.9811764705882353,0.1717647058823529
v2,17,0.08,2,0.9979835501046187,0.8342234462864137,6.0,79.0,0.9752941176470589,0.08823529411764706
v2,17,0.08,3,0.7646585460639711,0.5915567841096965,20.0,nan,0.9888235294117647,0.0029411764705882314
v2,17,0.08,4,0.8815806457200559,0.6701845610673884,24.0,nan,0.9905882352941177,0.01764705882352941
v2,17,0.08,5,0.8845535669486105,0.5570503763624794,40.0,nan,0.9811764705882353,0.02117647058823529
v2,17,0.08,6,0.882695104918519,0.7252457929287304,8.0,nan,0.9823529411764704,-0.0788235294117647
v2,17,0.08,7,0.997148770158733,0.840819858160352,12.0,44.0,0.9088235294117649,-0.02294117647058823
v2,17,0.08,8,0.9969367885439107,0.7814955544372402,16.0,63.0,0.963529411764706,-0.010588235294117641
v2,17,0.08,9,0.775294015645477,0.6468820046151551,21.0,nan,0.9870588235294119,0.07411764705882354
v2,17,0.08,10,0.9046372003272584,0.5722104432671523,45.0,76.0,0.9252941176470589,0.018235294117647065
v2,17,0.08,11,0.8796332439788699,0.5926283851292589,35.0,nan,0.9770588235294118,-0.06529411764705882
v2,17,0.1,0,0.9965879014624133,0.914852111948586,6.0,21.0,0.9447058823529412,0.05294117647058824
v2,17,0.1,1,0.8826690924832687,0.7541703485640028,14.0,nan,0.99,0.01235294117647059
v2,17,0.1,2,0.9975058693475652,0.9391980719163642,0.0,17.0,0.91,0.07823529411764706
v2,17,0.1,3,0.9949049194815192,0.7027480255987797,32.0,45.0,0.9511764705882354,0.031176470588235295
v2,17,0.1,4,0.9950406602901282,0.5540974971037383,48.0,72.0,0.9323529411764707,0.014705882352941181
v2,17,0.1,5,0.997166620584467,0.8612456107939436,7.0,39.0,0.9717647058823529,0.11058823529411764
v2,17,0.1,6,0.8776916448865052,0.5733878202937691,42.0,nan,0.9794117647058823,0.0005882352941176508
v2,17,0.1,7,0.8777273700933758,0.8348643056069261,3.0,nan,0.9852941176470589,0.03705882352941176
v2,17,0.1,8,0.9972046899701026,0.6877642075281303,35.0,48.0,0.9376470588235293,-0.019999999999999993
v2,17,0.1,9,0.9951957838335528,0.9020664383936139,8.0,25.0,0.9717647058823529,0.0788235294117647
v2,17,0.1,10,0.926149187823344,0.7498184025738044,10.0,92.0,0.988235294117647,0.010588235294117643
v2,17,0.1,11,0.8975029352761367,0.789629225925625,12.0,nan,0.9905882352941177,0.10588235294117648
v2,17,0.12,0,0.8356602513274832,0.6797017370440008,15.0,nan,0.9935294117647058,0.06882352941176471
v2,17,0.12,1,0.8801201877141672,0.829656599904334,6.0,nan,0.9894117647058823,0.05294117647058824
v2,17,0.12,2,0.8795578533015116,0.7895325717424118,11.0,nan,0.9876470588235294,-0.024117647058823532
v2,17,0.12,3,0.9958875445788186,0.87066904440251,9.0,42.0,0.973529411764706,0.08176470588235293
v2,17,0.12,4,0.9966121137800315,0.8826714279949773,11.0,25.0,0.9564705882352942,0.09529411764705882
v2,17,0.12,5,0.8785801402192702,0.7954751109856183,10.0,nan,0.9852941176470587,-0.0017647058823529382
v2,17,0.12,6,0.88338533754421,0.723555037781654,17.0,nan,0.9894117647058823,-0.0023529411764705837
v2,17,0.12,7,0.8802312884642577,0.7598635979705718,16.0,nan,0.9870588235294119,-0.004705882352941172
v2,17,0.12,8,0.8815360849472428,0.6178198354371673,33.0,nan,0.9811764705882353,-0.0011764705882352901
v2,17,0.12,9,0.8788411420384995,0.8152472274207923,7.0,nan,0.9829411764705881,0.0888235294117647
v2,17,0.12,10,0.8801289407782249,0.8183987344118221,4.0,nan,0.9864705882352942,0.04058823529411763
v2,17,0.12,11,0.9912362680093343,0.8634424593045987,13.0,27.0,0.9694117647058823,0.06705882352941177
v2,17,0.14,0,0.8862962409484784,0.7372814381876052,13.0,nan,0.9870588235294119,0.06823529411764706
v2,17,0.14,1,0.994230064202612,0.849004252021411,10.0,46.0,0.9705882352941176,0.05176470588235294
v2,17,0.14,2,0.99669937041324,0.7890918912482534,19.0,49.0,0.9694117647058823,0.03176470588235295
v2,17,0.14,3,0.9955952014528338,0.8844701833803615,12.0,21.0,0.9717647058823531,0.06
v2,17,0.14,4,0.885702580360614,0.8031111883850608,9.0,nan,0.9870588235294119,0.024705882352941178
v2,17,0.14,5,0.877886973905507,0.8301840959371433,5.0,nan,0.9870588235294118,-0.004705882352941178
v2,17,0.14,6,0.9944587874419585,0.9501824163851523,0.0,16.0,0.9658823529411764,0.09882352941176471
v2,17,0.14,7,0.9891387949112099,0.8842645857342554,6.0,41.0,0.9758823529411765,0.07588235294117647
v2,17,0.14,8,0.9943189320891247,0.8954910999648511,11.0,21.0,0.9594117647058823,0.06411764705882353
v2,17,0.14,9,0.9900248186806111,0.8563931525900093,13.0,30.0,0.9741176470588235,0.025882352941176467
v2,17,0.14,10,0.9911101065681921,0.9495337242769117,1.0,14.0,0.978235294117647,0.06529411764705884
v2,17,0.14,11,0.9936128220388997,0.8230652987371987,9.0,44.0,0.9694117647058824,0.07764705882352942
v2,17,0.16,0,0.99166991068624,0.913834214277425,5.0,24.0,0.97,0.05117647058823529
v2,17,0.16,1,0.8765436035456635,0.672579076601696,28.0,nan,0.9817647058823529,0.04294117647058823
v2,17,0.16,2,0.9919178522425304,0.8733970974801033,12.0,24.0,0.9764705882352942,0.0611764705882353
v2,17,0.16,3,0.9916685145172711,0.8884460534300809,10.0,21.0,0.9747058823529412,0.07
v2,17,0.16,4,0.9930576021674726,0.7521583733415659,17.0,90.0,0.9764705882352942,0.05647058823529411
v2,17,0.16,5,0.9890893349800173,0.8176776312953051,9.0,74.0,0.97,0.03705882352941177
v2,17,0.16,6,0.984850265959206,0.847173277481268,8.0,67.0,0.9770588235294118,0.02882352941176471
v2,17,0.16,7,0.9907805057035276,0.8438994878484481,6.0,52.0,0.9682352941176471,0.04000000000000001
v2,17,0.16,8,0.9854105761350965,0.9038681102316497,6.0,30.0,0.9823529411764705,0.09176470588235296
v2,17,0.16,9,0.8752938505012412,0.7899357662134804,11.0,nan,0.9847058823529413,0.03058823529411766
v2,17,0.16,10,0.9920242226646729,0.8252764212622244,11.0,55.0,0.9752941176470589,0.07294117647058823
v2,17,0.16,11,0.8733657816012502,0.7700677002349405,14.0,nan,0.9852941176470589,0.021764705882352936
v2,17,0.18,0,0.9919673550619695,0.9234300786685816,6.0,16.0,0.9758823529411765,0.0923529411764706
v2,17,0.18,1,0.9908094955933263,0.9064037042353483,3.0,44.0,0.9617647058823529,0.01941176470588235
v2,17,0.18,2,0.9915161283172437,0.8673595452549715,12.0,25.0,0.9511764705882352,0.02176470588235294
v2,17,0.18,3,0.9931750169971582,0.7403062096141442,17.0,66.0,0.9694117647058823,-0.02941176470588235
v2,17,0.18,4,0.9860219344638465,0.9211520533032194,6.0,15.0,0.9564705882352941,0.05764705882352941
v2,17,0.18,5,0.9867006757875821,0.8858934619933495,6.0,43.0,0.9717647058823529,0.05529411764705882
v2,17,0.18,6,0.9893794041210118,0.7951086086472433,13.0,84.0,0.9717647058823531,0.045882352941176464
v2,17,0.18,7,0.9871259755754099,0.9195432553233733,3.0,33.0,0.9658823529411765,0.02235294117647059
v2,17,0.18,8,0.9931893976120998,0.8095557528272644,22.0,28.0,0.9676470588235294,0.01235294117647059
v2,17,0.18,9,0.9870404061564918,0.8607237625252273,12.0,30.0,0.9652941176470589,0.05470588235294119
v2,17,0.18,10,0.9912585017717106,0.5790818124161996,41.0,82.0,0.9670588235294117,-0.01176470588235294
v2,17,0.18,11,0.9910747981915194,0.8372483121895226,16.0,31.0,0.9658823529411765,0.06941176470588237
v2,17,0.2,0,0.9943764696505045,0.899368447724585,3.0,43.0,0.9705882352941176,0.06470588235294117
v2,17,0.2,1,0.8708426920356488,0.8143184763366843,9.0,nan,0.9923529411764708,0.07117647058823529
v2,17,0.2,2,0.9910506726133205,0.8273897342859143,14.0,30.0,0.9635294117647057,0.03176470588235295
v2,17,0.2,3,0.9895304465085043,0.8097052150472531,14.0,72.0,0.9776470588235294,0.028235294117647056
v2,17,0.2,4,0.9895806269402525,0.8270474159116329,10.0,66.0,0.9794117647058824,0.028823529411764706
v2,17,0.2,5,0.987591687658433,0.8182507523708231,9.0,75.0,0.9670588235294116,0.06941176470588235
v2,17,0.2,6,0.989651469800267,0.9148615129187825,6.0,21.0,0.9752941176470589,0.04470588235294118
v2,17,0.2,7,0.9903379614082358,0.8445197187628537,7.0,50.0,0.9629411764705883,0.04764705882352942
v2,17,0.2,8,0.9892897917760232,0.949122379515402,4.0,10.0,0.97,0.06882352941176471
v2,17,0.2,9,0.984208898898043,0.8904864655847732,8.0,29.0,0.9605882352941176,0.004117647058823531
v2,17,0.2,10,0.9899363124507345,0.8680634221606134,7.0,45.0,0.9664705882352942,0.07352941176470588
v2,17,0.2,11,0.869000239901368,0.8484945779599665,2.0,nan,0.9894117647058823,0.027058823529411774
v2,17,0.22,0,0.988843577713703,0.9469474776288694,3.0,10.0,0.9452941176470588,0.05705882352941176
v2,17,0.22,1,0.9806400532977287,0.9221532983456693,5.0,18.0,0.9605882352941176,0.07235294117647059
v2,17,0.22,2,0.989060371760542,0.8881364773736488,9.0,29.0,0.9611764705882352,0.037647058823529415
v2,17,0.22,3,0.9838722638741204,0.8166105075926857,11.0,81.0,0.9717647058823529,0.042352941176470586
v2,17,0.22,4,0.9855945363729701,0.9351028108048677,2.0,19.0,0.95,0.031176470588235285
v2,17,0.22,5,0.9797038827008214,0.8845430956069076,5.0,39.0,0.96,0.03058823529411765
v2,17,0.22,6,0.9912533756667905,0.7891558754146053,16.0,56.0,0.9705882352941176,0.015294117647058824
