model,field_id,bucket,role,peer_count,bin_sparsity,p_fail,n_valid,log_loss,d_TV,abs_e_A,abs_e_a0,a0_mae,a0_sign_acc,a0_corr,n,hat_A,hat_a0,hat_C1,hat_C2,hat_p_minus,hat_p_stay,hat_p_plus,obs_A,obs_a0,obs_C1,obs_C2,obs_p_minus,obs_p_stay,obs_p_plus
peer_specific_global,cent_al_f27_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0.0,32,0.8227353672005471,0.2067028027498678,0.10523532522474888,0.3081702802749868,0.3081702802749868,0.0,nan,1.0,0.8947646747752511,0.058170280274986774,0.058170280274986774,0.10523532522474881,0.4182971972501322,0.10523532522474881,0.476467477525119,1.0,-0.25,0.25,0.0,0.625,0.0,0.375
peer_specific_global,cent_al_f28_n9_p8,k0_or_drift,active_learning,8,0.3333333333333333,0.15625,27,2.032645338686013,0.746616526627103,0.746616526627103,0.015903793799087296,0.015903793799087296,1.0,nan,1.0,0.8947646747752511,0.058170280274986774,0.058170280274986774,0.10523532522474881,0.4182971972501322,0.10523532522474881,0.476467477525119,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.8518518518518519,0.037037037037037035,0.8518518518518519,0.1111111111111111
peer_specific_global,cent_al_f29_n17_p16,k0_or_drift,active_learning,16,0.2916666666666667,0.03125,31,1.0071730759216764,0.5169077006857703,0.1953250324650524,0.8384903689064884,0.8384903689064884,0.0,nan,1.0,0.8046749675349476,-0.09655488503552062,0.09655488503552062,0.19532503246505234,0.45061492628523414,0.19532503246505234,0.3540600412497135,1.0,0.7419354838709677,0.7419354838709677,0.0,0.12903225806451613,0.0,0.8709677419354839
peer_specific_global,cent_ctrl_unimodal_positive_polar,control,centers_unimodal_positive_polar,16,0.25,0.0,32,1.6330902748889125,0.8046749675349476,0.8046749675349476,0.09655488503552062,0.09655488503552062,nan,nan,1.0,0.8046749675349476,-0.09655488503552062,0.09655488503552062,0.19532503246505234,0.45061492628523414,0.19532503246505234,0.3540600412497135,0.0,0.0,0.0,1.0,0.0,1.0,0.0
peer_specific_global,cent_ctrl_unimodal_sign_reversed,control,centers_sign_reversed_anchor,16,0.25,0.0,32,1.6330902748889125,0.8046749675349476,0.8046749675349476,0.09655488503552062,0.09655488503552062,nan,nan,1.0,0.8046749675349476,-0.09655488503552062,0.09655488503552062,0.19532503246505234,0.45061492628523414,0.19532503246505234,0.3540600412497135,0.0,0.0,0.0,1.0,0.0,1.0,0.0
peer_specific_global,cent_ctrl_exact_antipodal,control,exact_antipodal,16,0.4166666666666667,0.34375,21,1.0765596150142276,0.04277020563018577,0.04277020563018574,0.0013167897974253884,0.0013167897974253884,1.0,nan,1.0,0.8046749675349476,-0.09655488503552062,0.09655488503552062,0.19532503246505234,0.45061492628523414,0.19532503246505234,0.3540600412497135,0.7619047619047619,-0.09523809523809523,0.09523809523809523,0.23809523809523808,0.42857142857142855,0.23809523809523808,0.3333333333333333
peer_specific_global,cent_ctrl_small_imbalance,control,small_imbalance,16,0.25,0.15625,27,1.1085447988034338,0.42371773652806427,0.047176884316904255,0.8002585887392244,0.8002585887392244,0.0,nan,1.0,0.8046749675349476,-0.09655488503552062,0.09655488503552062,0.19532503246505234,0.45061492628523414,0.19532503246505234,0.3540600412497135,0.8518518518518519,0.7037037037037037,0.7037037037037037,0.14814814814814814,0.07407407407407407,0.14814814814814814,0.7777777777777778
peer_specific_global,cent_ctrl_sparse_unimodal,control,sparse_unimodal,8,0.25,0.0,32,2.251556243933965,0.8947646747752512,0.8947646747752511,0.058170280274986774,0.058170280274986774,nan,nan,1.0,0.8947646747752511,0.058170280274986774,0.058170280274986774,0.10523532522474881,0.4182971972501322,0.10523532522474881,0.476467477525119,0.0,0.0,0.0,1.0,0.0,1.0,0.0
peer_specific_global,cent_ctrl_sparse_antipodal,control,sparse_antipodal,16,0.5,0.75,8,1.6330902748889125,0.8046749675349476,0.8046749675349476,0.09655488503552062,0.09655488503552062,nan,nan,1.0,0.8046749675349476,-0.09655488503552062,0.09655488503552062,0.19532503246505234,0.45061492628523414,0.19532503246505234,0.3540600412497135,0.0,0.0,0.0,1.0,0.0,1.0,0.0
peer_specific_circular_emd,cent_al_f00_n17_p16,high_occupancy_high_risk,active_learning,16,0.08333333333333333,0.0,32,0.9197371792723672,0.38169616374160353,0.12629743465762866,0.6370948928255786,0.6370948928255786,0.0,nan,1.0,0.8737025653423713,-0.13709489282557868,0.13709489282557868,0.1262974346576284,0.505398729083975,0.1262974346576284,0.3683038362583963,1.0,0.5,0.5,0.0,0.25,0.0,0.75
peer_specific_circular_emd,cent_al_f01_n17_p16,high_occupancy_high_risk,active_learning,16,0.08333333333333333,0.0,32,0.8511692875324474,0.1528309149009186,0.1528309149009186,0.019487620613631462,0.019487620613631462,1.0,nan,1.0,0.8471690850990814,0.10551237938636854,0.10551237938636854,0.15283091490091855,0.3708283528563564,0.15283091490091855,0.47634073224272494,1.0,0.125,0.125,0.0,0.4375,0.0,0.5625
peer_specific_circular_emd,cent_al_f02_n17_p16,high_occupancy_high_risk,active_learning,16,0.041666666666666664,0.0,32,0.9684602448038497,0.5353861491556161,0.1528231468233181,0.9179491514879143,0.9179491514879143,0.0,nan,1.0,0.8471768531766819,0.10544915148791434,0.10544915148791434,0.15282314682331782,0.3708638508443838,0.15282314682331782,0.4763130023322981,1.0,-0.8125,0.8125,0.0,0.90625,0.0,0.09375
peer_specific_circular_emd,cent_al_f03_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0.0,32,0.8184396899972309,0.4096744855134608,0.23117971825027595,0.5881692527766456,0.5881692527766456,1.0,nan,1.0,0.768820281749724,0.1618307472233544,0.1618307472233544,0.23117971825027603,0.30349476726318486,0.23117971825027603,0.46532551448653925,1.0,0.75,0.75,0.0,0.125,0.0,0.875
peer_specific_circular_emd,cent_al_f04_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0.0,32,0.991134981790346,0.508021077964037,0.23127048333673983,0.7847716725913341,0.7847716725913341,0.0,nan,1.0,0.7687295166632602,0.034771672591334124,0.034771672591334124,0.23127048333673966,0.36697892203596305,0.23127048333673966,0.4017505946272972,1.0,-0.75,0.75,0.0,0.875,0.0,0.125
peer_specific_circular_emd,cent_al_f05_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0.0,32,0.9854770398248051,0.44552107796403695,0.23127048333673983,0.6597716725913341,0.6597716725913341,0.0,nan,1.0,0.7687295166632602,0.034771672591334124,0.034771672591334124,0.23127048333673966,0.36697892203596305,0.23127048333673966,0.4017505946272972,1.0,-0.625,0.625,0.0,0.8125,0.0,0.1875
peer_specific_circular_emd,cent_al_f06_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0.0,32,0.8718612928460094,0.2846744855134608,0.23117971825027595,0.3381692527766456,0.3381692527766456,1.0,nan,1.0,0.768820281749724,0.1618307472233544,0.1618307472233544,0.23117971825027603,0.30349476726318486,0.23117971825027603,0.46532551448653925,1.0,0.5,0.5,0.0,0.25,0.0,0.75
peer_specific_circular_emd,cent_al_f07_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0.0,32,0.9883060108075755,0.47677107796403695,0.23127048333673983,0.7222716725913341,0.7222716725913341,0.0,nan,1.0,0.7687295166632602,0.034771672591334124,0.034771672591334124,0.23127048333673966,0.36697892203596305,0.23127048333673966,0.4017505946272972,1.0,-0.6875,0.6875,0.0,0.84375,0.0,0.15625
peer_specific_circular_emd,cent_al_f08_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0.0,32,0.6091500828699039,0.3545521346144898,0.22529746867800182,0.48380680055097786,0.48380680055097786,1.0,nan,1.0,0.7747025313219982,0.39119319944902214,0.39119319944902214,0.22529746867800177,0.191754665936488,0.22529746867800177,0.5829478653855101,1.0,0.875,0.875,0.0,0.0625,0.0,0.9375
peer_specific_circular_emd,cent_al_f09_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0.0,32,1.0027346503138113,0.44552107796403695,0.20002048333673983,0.6910216725913341,0.6910216725913341,0.0,nan,1.0,0.7687295166632602,0.034771672591334124,0.034771672591334124,0.23127048333673966,0.36697892203596305,0.23127048333673966,0.4017505946272972,0.96875,-0.65625,0.65625,0.03125,0.8125,0.03125,0.15625
peer_specific_circular_emd,cent_al_f10_n9_p8,high_occupancy_high_risk,active_learning,8,0.125,0.03125,31,0.6844132301800584,0.28898016626805795,0.22603659903199136,0.3519237335041244,0.3519237335041244,1.0,nan,1.0,0.7739634009680086,0.3900117503668433,0.3900117503668433,0.22603659903199144,0.1919758253005827,0.22603659903199144,0.581987575667426,1.0,0.7419354838709677,0.7419354838709677,0.0,0.12903225806451613,0.0,0.8709677419354839
peer_specific_circular_emd,cent_al_f11_n17_p16,high_occupancy_high_risk,active_learning,16,0.125,0.03125,31,0.9990865203394558,0.6317843549071718,0.12621460667563245,1.1373541031387113,1.1373541031387113,0.0,nan,1.0,0.8737853933243676,-0.13735410313871127,0.13735410313871127,0.12621460667563242,0.5055697482315394,0.12621460667563242,0.36821564509282817,1.0,1.0,1.0,0.0,0.0,0.0,1.0
peer_specific_circular_emd,cent_al_f12_n17_p16,high_occupancy_high_risk,active_learning,16,0.125,0.0,32,0.9193413947521945,0.3711673401013762,0.15601181790109586,0.5863228623016565,0.5863228623016565,0.0,nan,1.0,0.8439881820989041,0.08632286230165659,0.08632286230165659,0.15601181790109572,0.3788326598986238,0.15601181790109572,0.4651555222002804,1.0,-0.5,0.5,0.0,0.75,0.0,0.25
peer_specific_circular_emd,cent_al_f13_n17_p16,high_occupancy_high_risk,active_learning,16,0.16666666666666666,0.0,32,0.6674519970860182,0.27554335027162824,0.13633701136859122,0.41474968917466526,0.41474968917466526,1.0,nan,1.0,0.8636629886314088,-0.27275031082533474,0.27275031082533474,0.13633701136859122,0.5682066497283718,0.13633701136859122,0.295456338903037,1.0,-0.6875,0.6875,0.0,0.84375,0.0,0.15625
peer_specific_circular_emd,cent_al_f14_n17_p16,high_occupancy_high_risk,active_learning,16,0.041666666666666664,0.0,32,1.0577068907412999,0.4443991840549144,0.184937640426733,0.7038607276830958,0.7038607276830958,0.0,nan,1.0,0.815062359573267,-0.20386072768309582,0.20386072768309582,0.18493764042673297,0.5094615436281814,0.18493764042673297,0.3056008159450856,1.0,0.5,0.5,0.0,0.25,0.0,0.75
peer_specific_circular_emd,cent_al_f15_n9_p8,high_occupancy_high_risk,active_learning,8,0.125,0.03125,31,0.5496355243213066,0.2451157329414925,0.04005845396823782,0.4501730119147472,0.4501730119147472,1.0,nan,1.0,0.9599415460317622,-0.29176247195622057,0.29176247195622057,0.04005845396823784,0.6258520089939914,0.04005845396823784,0.33408953703777083,1.0,-0.7419354838709677,0.7419354838709677,0.0,0.8709677419354839,0.0,0.12903225806451613
peer_specific_circular_emd,cent_al_f16_n9_p8,model_disagreement,active_learning,8,0.125,0.21875,25,0.7375899138775291,0.21191131203390534,0.14127023182648002,0.2825523922413307,0.2825523922413307,1.0,nan,1.0,0.85872976817352,0.2374476077586693,0.2374476077586693,0.14127023182648,0.31064108020742537,0.14127023182648,0.5480886879660947,1.0,0.52,0.52,0.0,0.24,0.0,0.76
peer_specific_circular_emd,cent_al_f17_n9_p8,model_disagreement,active_learning,8,0.125,0.125,28,0.8507539227362779,0.16111051842167676,0.16111051842167678,0.11803143272610256,0.11803143272610256,1.0,nan,1.0,0.8388894815783232,-0.09625428155961169,0.09625428155961169,0.16111051842167676,0.46757188156896745,0.16111051842167676,0.37131760000935576,1.0,-0.21428571428571425,0.21428571428571425,0.0,0.6071428571428571,0.0,0.39285714285714285
peer_specific_circular_emd,cent_al_f18_n9_p8,model_disagreement,active_learning,8,0.20833333333333334,0.3125,22,1.0715703094804607,0.5348356884698848,0.2279367838339591,0.8417345931058104,0.8417345931058104,0.0,nan,1.0,0.7720632161660409,-0.11446186583308315,0.11446186583308315,0.22793678383395907,0.443262540999562,0.22793678383395907,0.3288006751664789,1.0,0.7272727272727273,0.7272727272727273,0.0,0.13636363636363635,0.0,0.8636363636363636
peer_specific_circular_emd,cent_al_f19_n9_p8,model_disagreement,active_learning,8,0.20833333333333334,0.0625,30,1.1117877630749782,0.6710296859289792,0.2282247800556837,1.1138345918022745,1.1138345918022745,0.0,nan,1.0,0.7717752199443163,-0.11383459180227462,0.11383459180227462,0.2282247800556837,0.44280490587329546,0.2282247800556837,0.32897031407102084,1.0,1.0,1.0,0.0,0.0,0.0,1.0
peer_specific_circular_emd,cent_al_f20_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0.0,32,0.884277733457801,0.25287832899899665,0.23053011115312572,0.27522654684486775,0.27522654684486775,1.0,nan,1.0,0.7694698888468743,0.16227345315513225,0.16227345315513225,0.23053011115312558,0.30359821784587104,0.23053011115312558,0.4658716710010033,1.0,0.4375,0.4375,0.0,0.28125,0.0,0.71875
peer_specific_circular_emd,cent_al_f21_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0.03125,31,0.9511631772583664,0.553722745657399,0.15988166172918117,0.9475638295856168,0.9475638295856168,0.0,nan,1.0,0.8401183382708188,-0.07659608765013304,0.07659608765013304,0.1598816617291811,0.45835721296047593,0.1598816617291811,0.3817611253103429,1.0,0.8709677419354838,0.8709677419354838,0.0,0.06451612903225806,0.0,0.9354838709677419
peer_specific_circular_emd,cent_al_f22_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0.0,32,1.6451270755389125,0.6743762086553883,0.039636180665632015,1.3091162366451448,1.3091162366451448,0.0,nan,1.0,0.960363819334368,0.6841162366451448,0.6841162366451448,0.0396361806656318,0.13812379134461167,0.0396361806656318,0.8222400279897564,1.0,-0.625,0.625,0.0,0.8125,0.0,0.1875
peer_specific_circular_emd,cent_al_f23_n9_p8,model_disagreement,active_learning,8,0.125,0.0,32,0.9489420604192615,0.3469945729207353,0.25376388226963675,0.44022526357183356,0.44022526357183356,1.0,nan,1.0,0.7462361177303632,0.05977473642816644,0.05977473642816644,0.25376388226963703,0.3432306906510984,0.25376388226963703,0.40300542707926484,1.0,0.5,0.5,0.0,0.25,0.0,0.75
peer_specific_circular_emd,cent_al_f24_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0.0,32,0.5957425109349961,0.23525366566006883,0.16610970909446943,0.30439762222566835,0.30439762222566835,1.0,nan,1.0,0.8338902909055306,0.44560237777433165,0.44560237777433165,0.16610970909446932,0.1941439565655995,0.16610970909446932,0.6397463343399311,1.0,0.75,0.75,0.0,0.125,0.0,0.875
peer_specific_circular_emd,cent_al_f25_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0.0,32,0.25094425047217433,0.1459603580431304,0.03962627054608714,0.2522944455401738,0.2522944455401738,1.0,nan,1.0,0.9603737294539129,0.6852055544598262,0.6852055544598262,0.03962627054608704,0.13758408749704332,0.03962627054608704,0.8227896419568695,1.0,0.9375,0.9375,0.0,0.03125,0.0,0.96875
peer_specific_circular_emd,cent_al_f26_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0.0,32,0.8750552264361254,0.5155902301565017,0.23039417056256806,0.8007862897504352,0.8007862897504352,1.0,nan,1.0,0.7696058294374319,-0.07421371024956486,0.07421371024956486,0.23039417056256842,0.4219097698434984,0.23039417056256842,0.3476960595939335,1.0,-0.875,0.875,0.0,0.9375,0.0,0.0625
peer_specific_circular_emd,cent_al_f27_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0.0,32,1.1103250989658289,0.414118311327278,0.09614946156892346,0.7320871610856327,0.7320871610856327,0.0,nan,1.0,0.9038505384310765,0.48208716108563265,0.48208716108563265,0.09614946156892334,0.21088168867272192,0.09614946156892334,0.6929688497583546,1.0,-0.25,0.25,0.0,0.625,0.0,0.375
peer_specific_circular_emd,cent_al_f28_n9_p8,k0_or_drift,active_learning,8,0.3333333333333333,0.15625,27,1.8149182238697945,0.7173812212366313,0.7173812212366314,0.26559726069364387,0.26559726069364387,1.0,nan,1.0,0.8655293693847795,0.33967133476771794,0.33967133476771794,0.13447063061522066,0.2629290173085308,0.13447063061522066,0.6026003520762487,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.8518518518518519,0.037037037037037035,0.8518518518518519,0.1111111111111111
peer_specific_circular_emd,cent_al_f29_n17_p16,k0_or_drift,active_learning,16,0.2916666666666667,0.03125,31,1.1393942255081222,0.5728997475638551,0.1850176702307491,0.9607818248969613,0.9607818248969613,0.0,nan,1.0,0.8149823297692509,-0.21884634102599348,0.21884634102599348,0.18501767023074894,0.5169143353976222,0.18501767023074894,0.29806799437162873,1.0,0.7419354838709677,0.7419354838709677,0.0,0.12903225806451613,0.0,0.8709677419354839
peer_specific_circular_emd,cent_ctrl_unimodal_positive_polar,control,centers_unimodal_positive_polar,16,0.25,0.0,32,1.8575051301066607,0.8439385017876468,0.8439385017876468,0.032729129829518755,0.032729129829518755,nan,nan,1.0,0.8439385017876468,-0.032729129829518755,0.032729129829518755,0.1560614982123531,0.43833381580858277,0.1560614982123531,0.405604685979064,0.0,0.0,0.0,1.0,0.0,1.0,0.0
peer_specific_circular_emd,cent_ctrl_unimodal_sign_reversed,control,centers_sign_reversed_anchor,16,0.25,0.0,32,1.8871018531920816,0.8484897278244172,0.8484897278244172,0.40906249305121367,0.40906249305121367,nan,nan,1.0,0.8484897278244172,-0.40906249305121367,0.40906249305121367,0.15151027217558283,0.6287761104378154,0.15151027217558283,0.21971361738660178,0.0,0.0,0.0,1.0,0.0,1.0,0.0
peer_specific_circular_emd,cent_ctrl_exact_antipodal,control,exact_antipodal,16,0.4166666666666667,0.34375,21,1.260741337272948,0.30178170616034566,0.3017817061603457,0.023071054059440904,0.023071054059440904,1.0,nan,1.0,0.46012305574441614,-0.07216704117865433,0.07216704117865433,0.5398769442555837,0.26614504846153525,0.5398769442555837,0.19397800728288092,0.7619047619047619,-0.09523809523809523,0.09523809523809523,0.23809523809523808,0.42857142857142855,0.23809523809523808,0.3333333333333333
peer_specific_circular_emd,cent_ctrl_small_imbalance,control,small_imbalance,16,0.25,0.15625,27,0.7906128986322082,0.18686065637648286,0.0013684089977645808,0.3723529037552013,0.3723529037552013,1.0,nan,1.0,0.8504834428540873,0.3313507999485024,0.3313507999485024,0.14951655714591253,0.2595663214527924,0.14951655714591253,0.5909171214012948,0.8518518518518519,0.7037037037037037,0.7037037037037037,0.14814814814814814,0.07407407407407407,0.14814814814814814,0.7777777777777778
peer_specific_circular_emd,cent_ctrl_sparse_unimodal,control,sparse_unimodal,8,0.25,0.0,32,1.3722264841882321,0.7464581762083864,0.7464581762083865,0.05952535324307073,0.05952535324307073,nan,nan,1.0,0.7464581762083865,0.05952535324307073,0.05952535324307073,0.25354182379161355,0.3434664114826579,0.25354182379161355,0.4029917647257286,0.0,0.0,0.0,1.0,0.0,1.0,0.0
peer_specific_circular_emd,cent_ctrl_sparse_antipodal,control,sparse_antipodal,16,0.5,0.75,8,0.7901366023722285,0.546217196759077,0.5462171967590769,0.06457703899165476,0.06457703899165476,nan,nan,1.0,0.5462171967590769,-0.06457703899165476,0.06457703899165476,0.45378280324092307,0.30539711787536583,0.45378280324092307,0.24082007888371107,0.0,0.0,0.0,1.0,0.0,1.0,0.0
peer_specific_canonical_emd,cent_al_f00_n17_p16,high_occupancy_high_risk,active_learning,16,0.08333333333333333,0.0,32,0.885635547690377,0.3815792973466786,0.052868753453218176,0.7102898412401393,0.7102898412401393,0.0,nan,1.0,0.9471312465467818,-0.21028984124013922,0.21028984124013922,0.05286875345321797,0.5787105438934605,0.05286875345321797,0.36842070265332133,1.0,0.5,0.5,0.0,0.25,0.0,0.75
peer_specific_canonical_emd,cent_al_f01_n17_p16,high_occupancy_high_risk,active_learning,16,0.08333333333333333,0.0,32,1.0493389529427222,0.2847385345032193,0.17968935175345058,0.3897877172529878,0.3897877172529878,1.0,nan,1.0,0.8203106482465494,0.5147877172529878,0.5147877172529878,0.17968935175345077,0.15276146549678077,0.17968935175345077,0.6675491827497686,1.0,0.125,0.125,0.0,0.4375,0.0,0.5625
peer_specific_canonical_emd,cent_al_f02_n17_p16,high_occupancy_high_risk,active_learning,16,0.041666666666666664,0.0,32,1.7253868124875336,0.7510858891345946,0.1694676675250466,1.3327041107441424,1.3327041107441424,0.0,nan,1.0,0.8305323324749534,0.5202041107441424,0.5202041107441424,0.1694676675250466,0.15516411086540544,0.1694676675250466,0.6753682216095479,1.0,-0.8125,0.8125,0.0,0.90625,0.0,0.09375
peer_specific_canonical_emd,cent_al_f03_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0.0,32,0.5522403710908068,0.1574507779980591,0.15745077799805907,0.07086315872346682,0.07086315872346682,1.0,nan,1.0,0.8425492220019409,0.6791368412765332,0.6791368412765332,0.15745077799805907,0.08170619036270384,0.15745077799805907,0.760843031639237,1.0,0.75,0.75,0.0,0.125,0.0,0.875
peer_specific_canonical_emd,cent_al_f04_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0.0,32,2.562695502991169,0.820611491394931,0.058999046170862934,1.5822239366189992,1.5822239366189992,0.0,nan,1.0,0.9410009538291371,0.8322239366189992,0.8322239366189992,0.05899904617086274,0.054388508605068976,0.05899904617086274,0.8866124452240681,1.0,-0.75,0.75,0.0,0.875,0.0,0.125
peer_specific_canonical_emd,cent_al_f05_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0.0,32,2.3882420613308923,0.758111491394931,0.058999046170862934,1.4572239366189992,1.4572239366189992,0.0,nan,1.0,0.9410009538291371,0.8322239366189992,0.8322239366189992,0.05899904617086274,0.054388508605068976,0.05899904617086274,0.8866124452240681,1.0,-0.625,0.625,0.0,0.8125,0.0,0.1875
peer_specific_canonical_emd,cent_al_f06_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0.0,32,0.8311525338711485,0.16829380963729615,0.15745077799805907,0.17913684127653318,0.17913684127653318,1.0,nan,1.0,0.8425492220019409,0.6791368412765332,0.6791368412765332,0.15745077799805907,0.08170619036270384,0.15745077799805907,0.760843031639237,1.0,0.5,0.5,0.0,0.25,0.0,0.75
peer_specific_canonical_emd,cent_al_f07_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0.0,32,2.475468782161031,0.789361491394931,0.058999046170862934,1.5197239366189992,1.5197239366189992,0.0,nan,1.0,0.9410009538291371,0.8322239366189992,0.8322239366189992,0.05899904617086274,0.054388508605068976,0.05899904617086274,0.8866124452240681,1.0,-0.6875,0.6875,0.0,0.84375,0.0,0.15625
peer_specific_canonical_emd,cent_al_f08_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0.0,32,0.28832367329955744,0.052762745525742984,0.05276274552574289,0.03481164079678578,0.03481164079678578,1.0,nan,1.0,0.9472372544742571,0.8401883592032142,0.8401883592032142,0.05276274552574305,0.05352444763552142,0.05276274552574305,0.8937128068387357,1.0,0.875,0.875,0.0,0.0625,0.0,0.9375
peer_specific_canonical_emd,cent_al_f09_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0.0,32,2.472926020145122,0.758111491394931,0.027749046170862934,1.4884739366189992,1.4884739366189992,0.0,nan,1.0,0.9410009538291371,0.8322239366189992,0.8322239366189992,0.05899904617086274,0.054388508605068976,0.05899904617086274,0.8866124452240681,0.96875,-0.65625,0.65625,0.03125,0.8125,0.03125,0.15625
peer_specific_canonical_emd,cent_al_f10_n9_p8,high_occupancy_high_risk,active_learning,8,0.125,0.03125,31,0.47770603174531123,0.1251779021038525,0.07556781847298777,0.17478798573471743,0.17478798573471743,1.0,nan,1.0,0.9244321815270122,0.5671474981362503,0.5671474981362503,0.07556781847298749,0.17864234169538099,0.07556781847298749,0.7457898398316313,1.0,0.7419354838709677,0.7419354838709677,0.0,0.12903225806451613,0.0,0.8709677419354839
peer_specific_canonical_emd,cent_al_f11_n17_p16,high_occupancy_high_risk,active_learning,16,0.125,0.03125,31,0.999306899257572,0.6318654929317875,0.11016308561219468,1.1535679002513801,1.1535679002513801,0.0,nan,1.0,0.8898369143878053,-0.15356790025138017,0.15356790025138017,0.11016308561219476,0.5217024073195927,0.11016308561219476,0.36813450706821255,1.0,1.0,1.0,0.0,0.0,0.0,1.0
peer_specific_canonical_emd,cent_al_f12_n17_p16,high_occupancy_high_risk,active_learning,16,0.125,0.0,32,1.6542638167700257,0.6189820407029398,0.274338207994717,0.9636258734111627,0.9636258734111627,0.0,nan,1.0,0.725661792005283,0.4636258734111627,0.4636258734111627,0.2743382079947169,0.13101795929706014,0.2743382079947169,0.5946438327082229,1.0,-0.5,0.5,0.0,0.75,0.0,0.25
peer_specific_canonical_emd,cent_al_f13_n17_p16,high_occupancy_high_risk,active_learning,16,0.16666666666666666,0.0,32,21.291963075559792,0.499999999511002,0.9999999989099458,0.6874999999367982,0.6874999999367982,1.0,nan,1.0,1.0900541535458012e-09,-6.320173557162577e-11,6.320173557162577e-11,1.1205815748922341e-10,5.766279445587135e-10,1.1205815748922341e-10,5.134262089870877e-10,1.0,-0.6875,0.6875,0.0,0.84375,0.0,0.15625
peer_specific_canonical_emd,cent_al_f14_n17_p16,high_occupancy_high_risk,active_learning,16,0.041666666666666664,0.0,32,26.20502976076447,0.4999999999953486,0.9999999999901499,0.5000000000025645,0.5000000000025645,0.0,nan,1.0,9.850080682908668e-12,-2.564526984985576e-12,2.564526984985576e-12,5.473407946903463e-13,6.207303833947122e-12,5.473407946903463e-13,3.642776848961546e-12,1.0,0.5,0.5,0.0,0.25,0.0,0.75
peer_specific_canonical_emd,cent_al_f15_n9_p8,high_occupancy_high_risk,active_learning,8,0.125,0.03125,31,0.7060129565246325,0.37081069272210504,0.04825122811417559,0.6933701573300344,0.6933701573300344,1.0,nan,1.0,0.9517487718858244,-0.04856532654093332,0.04856532654093332,0.04825122811417563,0.5001570492133789,0.04825122811417563,0.4515917226724456,1.0,-0.7419354838709677,0.7419354838709677,0.0,0.8709677419354839,0.0,0.12903225806451613
peer_specific_canonical_emd,cent_al_f16_n9_p8,model_disagreement,active_learning,8,0.125,0.21875,25,0.6635993172622685,0.15865367360135335,0.08343236863807646,0.23387497856462985,0.23387497856462985,1.0,nan,1.0,0.9165676313619235,0.28612502143537016,0.28612502143537016,0.08343236863807683,0.31522130496327666,0.08343236863807683,0.6013463263986468,1.0,0.52,0.52,0.0,0.24,0.0,0.76
peer_specific_canonical_emd,cent_al_f17_n9_p8,model_disagreement,active_learning,8,0.125,0.125,28,1.101905131038656,0.3496466871122761,0.34964668711227587,0.11176772863188772,0.11176772863188772,1.0,nan,1.0,0.6503533128877241,-0.10251798565382653,0.10251798565382653,0.34964668711227626,0.37643564927077533,0.34964668711227626,0.2739176636169488,1.0,-0.21428571428571425,0.21428571428571425,0.0,0.6071428571428571,0.0,0.39285714285714285
peer_specific_canonical_emd,cent_al_f18_n9_p8,model_disagreement,active_learning,8,0.20833333333333334,0.3125,22,0.7619835629826223,0.3911904148560031,0.09538735230770623,0.6869934774042998,0.6869934774042998,1.0,nan,1.0,0.9046126476922938,0.0402792498684274,0.0402792498684274,0.09538735230770629,0.4321666989119332,0.09538735230770629,0.4724459487803606,1.0,0.7272727272727273,0.7272727272727273,0.0,0.13636363636363635,0.0,0.8636363636363636
peer_specific_canonical_emd,cent_al_f19_n9_p8,model_disagreement,active_learning,8,0.20833333333333334,0.0625,30,0.8160984805395693,0.5578466363660886,0.09021295561583187,1.0254803171163451,1.0254803171163451,0.0,nan,1.0,0.9097870443841681,-0.02548031711634524,0.02548031711634524,0.09021295561583174,0.4676336807502567,0.09021295561583174,0.44215336363391144,1.0,1.0,1.0,0.0,0.0,0.0,1.0
