block,profile,concentration,representation_a,representation_b,response_l2_between,response_l2_within_mean,response_l2_ratio,complex_low_order_between,complex_low_order_within_mean,complex_low_order_ratio,c1_chordal_between,c1_chordal_within_mean,c1_chordal_ratio,c2_chordal_between,c2_chordal_within_mean,c2_chordal_ratio,mean_tv_between,mean_tv_within_mean,mean_tv_ratio,mean_js_between,mean_js_within_mean,mean_js_ratio,mean_sym_kl_between,mean_sym_kl_within_mean,mean_sym_kl_ratio
block_1,kappa_9,9.0,intervals_24_decimal6,centers_24_standard,0.998443696036025,0.2976777916980896,3.3541087843350614,0.7157993459571886,0.18175534546371835,3.9382574643455266,0.3243365182745646,0.12947716696465605,2.5049707672635453,0.501088839865614,0.05292196629514612,9.468447129704868,0.4328703703703704,0.11863425925925926,3.648780487804878,0.16853976889792469,0.02124931619483149,7.93153847176122,2.140756128913976,0.25833344532791513,8.286794325824172
block_1,kappa_9,9.0,moments_m1_m3,centers_24_standard,1.1077357308136448,0.2059908796787212,5.377596001052825,1.2499111509287262,0.11780722785039918,10.609800211205725,1.1326620453565655,0.06962820940655877,16.26728670764686,0.5014245969622286,0.03479382422472939,14.411310286664198,0.47916666666666674,0.07638888888888888,6.272727272727274,0.2280010722748207,0.013525865187226283,16.85667194806459,4.482862860497095,0.18704511011592267,23.966747153768445
block_1,kappa_12,12.0,intervals_24_decimal6,moments_m1_m3,0.8470705583835233,0.22429517771033647,3.776588364630216,0.9822525732019243,0.12651540594822308,7.7638969407719,0.9624737268138294,0.08090462320721387,11.89639959571569,0.1469484562322788,0.09342160122817665,1.5729601537589366,0.3530092592592592,0.08564814814814815,4.12162162162162,0.14081007193117723,0.012361096538829962,11.3913900347635,2.1565468552869027,0.10354427203438915,20.827292644161616
block_1,kappa_12,12.0,intervals_24_decimal6,centers_24_standard,0.9247651332238159,0.2661903024884289,3.4740752182886707,0.8127917765840832,0.13261582123402604,6.1289201320086555,0.42499710928310763,0.07006957441289478,6.065358792944176,0.5400008158026094,0.11221938376246623,4.812010168810268,0.40277777777777773,0.1099537037037037,3.6631578947368415,0.1405255524694534,0.016373460191089654,8.582520177740232,1.0847473975700659,0.14282527875010878,7.59492582169555
block_1,kappa_12,12.0,moments_m1_m3,centers_24_standard,1.2706578207159993,0.1975451668480447,6.432239477128854,1.521607074006285,0.13288046600890413,11.450946250476909,1.3783899948711393,0.07893652430502182,17.4620051618291,0.5681624156294848,0.10206594919306608,5.566620602868829,0.5671296296296295,0.06828703703703703,8.305084745762711,0.2826558077503354,0.010642645975760477,26.558790773845885,4.724207085554758,0.128660005537246,36.71853631459032
block_2,kappa_2,2.0,intervals_24_decimal6,moments_m1_m3,0.6110814046685366,0.2247074123675844,2.7194537030621304,0.5515725213852453,0.09475170160454455,5.821241329124483,0.35613819339351294,0.056346634466743574,6.320487403798887,0.4117435406983513,0.07032237076518785,5.8550861726945564,0.24305555555555555,0.078125,3.111111111111111,0.0878088776103657,0.011175855703166319,7.857016048040767,1.8534376436589457,0.10942407832367332,16.93811519413972
block_2,kappa_2,2.0,intervals_24_decimal6,centers_24_standard,0.6548590434950408,0.2445060821529741,2.678293471183802,0.5537813717324294,0.09027216597185772,6.1345749907570655,0.2759247120923116,0.04585705480953207,6.017061349412186,0.2718704375947523,0.06694161323059855,4.061306928146784,0.26851851851851855,0.0920138888888889,2.918238993710692,0.08772555861643233,0.01278850166227341,6.859721407021921,1.3240870844422872,0.11014315056201332,12.021510894558926
block_2,kappa_2,2.0,moments_m1_m3,centers_24_standard,0.78046609187742,0.18448732203282886,4.230459216804821,0.7367982959968279,0.07466090139158846,9.868596310301687,0.4443244997676738,0.044114410201511564,10.07209430519484,0.5011514153507467,0.04548515033261334,11.017912696474387,0.2974537037037037,0.05902777777777779,5.039215686274509,0.11993685129318964,0.009025789360199871,13.28823956628805,2.306597104243778,0.1310738845473152,17.597686314172982
block_2,kappa_4,4.0,intervals_24_decimal6,moments_m1_m3,0.8004823985999904,0.2353986662376841,3.4005392273197343,0.7267684159476508,0.10098888235865645,7.1965190521326186,0.5576053986574468,0.08483616560576404,6.572732214803934,0.46488697769463555,0.044461798688788794,10.455874287691795,0.3321759259259259,0.08391203703703703,3.958620689655172,0.13439676235792883,0.013837618536223601,9.712419951894901,2.528384428751031,0.12382720294801985,20.41865089864297
block_2,kappa_4,4.0,intervals_24_decimal6,centers_24_standard,0.9125992918142181,0.2598137284724621,3.512513742748376,0.5440894687985425,0.1291740959026339,4.2120633010557675,0.27601168804836085,0.08979757293189201,3.07370989032972,0.17430262518876086,0.0799201044741368,2.1809609276119937,0.39236111111111116,0.10416666666666666,3.7666666666666675,0.13232015477415482,0.015736107095478756,8.408696888709699,1.153417093368962,0.1429386341096859,8.069316602562969
