block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic
block_1,centers_24_standard,kappa_2,2.0,-0.30946867910402265,0.6855769597524454,0.3198046622318364,0.7564990348497644,0.4364699373534322,25.007885294691107,1,25.007885294691107,-0.07065940038315366,0.10771007290743015,0.12881851834356245,nan,nan,0,123.26546701173187,0.9884259259259258,0.011574074074074075,0.3257261671780471,nats,0,0,0,0.00884650743041182,-0.3125,-0.3069314920815557,-0.3125,2.31478414325006,3.4206419729946482,1,9
block_1,centers_24_standard,kappa_4,4.0,-0.358527583698225,0.2630842508907621,0.05374630242145143,0.2685181336348284,0.20152013113715606,11.54625300108193,1,11.54625300108193,-0.19932691948957257,0.12572222779311737,0.2356635300475384,2.5788807688022635,147.75898391982273,1,147.75898391982273,0.9942129629629629,0.005787037037037037,0.43998191843450035,nats,0,0,0,0.03341142357224197,-0.3645833333333333,-0.34771316758347054,-0.3645833333333333,2.8314489852131066,6.6068718472665795,1,8
block_1,centers_24_standard,kappa_6,6.0,-0.33646359811805177,0.015841699218968216,0.08348124743550356,0.08497104275888362,nan,nan,0,79.25510814526636,-0.17768175729435534,0.2213089466781847,0.28381060014562143,2.2472832910499356,128.75984794743113,1,128.75984794743113,0.9907407407407407,0.009259259259259259,0.49814305216270355,nats,0,0,0,0.024214272952945204,-0.35185185185185186,-0.3359077628926162,-0.35185185185185186,1.1555876655059838,2.0427536168438514,1,11
block_1,centers_24_standard,kappa_9,9.0,-0.18282430517594628,-0.13376242282824857,0.18467803113783132,0.22803149112749527,2.1976459815817346,125.91583960851844,1,125.91583960851844,-0.04917874438709588,0.1202839842059045,0.12994916604556414,nan,nan,0,112.23745858436313,0.9849537037037037,0.015046296296296299,0.51669366940305,nats,0,0,0,0.010111614690936327,-0.17708333333333334,-0.17834694882612337,-0.17708333333333334,1.4208395550858692,2.5527972791729434,1,20
block_1,centers_24_standard,kappa_12,12.0,-0.2920376738299285,-0.3712652789964506,0.1798784644991329,0.41254596032306284,2.69042080386785,154.14975717582203,1,154.14975717582203,-0.1164185659052041,-0.22017833582005994,0.249061803679158,-2.0571759371670577,-117.86749891554223,1,-117.86749891554223,0.9722222222222222,0.027777777777777776,0.419768526218228,nats,0,0,0,0.030292496989947515,-0.27314814814814814,-0.2743077905751036,-0.27314814814814814,0.5466702005450562,2.384978596051732,1,13
block_2,intervals_24_decimal6,kappa_2,2.0,0.13125795034234464,0.6356458253984548,0.014385909207925804,0.635808595200019,0.02262809446266822,1.2964943111342375,1,1.2964943111342375,0.05140387694425759,-0.13084911070228622,0.14058395476184163,nan,nan,0,-68.55269263464562,0.9861111111111112,0.013888888888888888,0.5025910943309336,nats,0,0,0,0.009573044974335504,0.13657407407407407,0.12983903775474664,0.13657407407407407,0.9162691789737601,2.1095502500942978,1,11
block_2,intervals_24_decimal6,kappa_4,4.0,0.05780757294595832,0.48073833001704935,0.044364136767863833,0.4827810254957616,0.09202269813884276,5.2725122227620655,1,5.2725122227620655,-0.008206247454303265,-0.008628530573148042,0.011907730141929203,nan,nan,0,-133.56309552805618,0.9780092592592591,0.02199074074074074,0.5439726434659632,nats,0,0,0,0.0210278841657291,0.05902777777777776,0.07372595163093602,0.059027777777777776,-1.2276802642476337,2.2033643787942907,1,14
block_2,intervals_24_decimal6,kappa_6,6.0,0.14302110252628256,0.20976782116732343,0.22885869687566626,0.3104494192826172,0.8288949280160186,47.492181035118044,1,47.492181035118044,-0.03452706091956092,-0.010116515738199116,0.03597863013546099,nan,nan,0,-163.66928270993245,0.9756944444444444,0.024305555555555556,0.5604689923291366,nats,0,0,0,0.017968883800410757,0.13078703703703706,0.14661225884564802,0.13078703703703703,1.7406793650030896,3.086000058472305,1,13
block_2,intervals_24_decimal6,kappa_9,9.0,0.286471356564745,-0.0836250113250498,0.016005399488248934,0.08514291122514632,nan,nan,0,169.16491624341688,0.4156437725872096,0.018173351571638637,0.4160408830846728,0.04369555172659338,2.503570697429378,1,2.503570697429378,0.9675925925925924,0.032407407407407406,0.4885943083589093,nats,0,0,0,0.016861930777940626,0.28472222222222215,0.27944784675392387,0.2847222222222222,0.7780783745361514,4.556677137883106,1,12
block_2,intervals_24_decimal6,kappa_12,12.0,0.13732642574996567,0.11074961435595922,0.13452189327338107,0.17424585174358848,0.8820186698682585,50.53594723519389,1,50.53594723519389,0.327751843077771,0.00019210894449846536,0.32775189937927496,0.0005861413949469466,0.03358342812837076,1,0.03358342812837076,0.980324074074074,0.019675925925925923,0.5250396581634824,nats,0,0,0,0.013223935322704411,0.14930555555555555,0.14747847123048352,0.14930555555555555,2.7984961615831905,3.3557745989289067,0,13
