run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0.15_s0,17,0.15,0,91,0.9956525409323043,0.9826948780668019,0.9613797710736611,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,92,0.9962298812274969,0.9849915546666463,0.9664994823881299,1.0,-0.058823529411764705
N17_K+0.15_s0,17,0.15,0,93,0.9945608106706505,0.9783391794584321,0.9516209886953182,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,94,0.9974476414392842,0.9898218917157257,0.977216365035187,1.0,-0.058823529411764705
N17_K+0.15_s0,17,0.15,0,95,0.9950668986624304,0.9803514891558,0.9561038548859154,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,96,0.9961245397796568,0.9845633668024173,0.965510727699516,1.0,-0.058823529411764705
N17_K+0.15_s0,17,0.15,0,97,0.9965766533756958,0.9863477750418361,0.969436296221446,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,98,0.9959964049110608,0.9840497796806229,0.9643516432426715,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,99,0.9969898170703756,0.9879957085765161,0.9731265869803167,0.9411764705882353,0.0
N17_K+0.15_s0,17,0.15,0,100,0.9958835222093487,0.9835967653966389,0.9633265793168371,nan,nan
N17_K+0.15_s1,17,0.15,1,0,0.23793150381227152,0.39575110502254846,0.10402640534567933,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,1,0.3092334041091433,0.3969155530218896,0.2057861054137584,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,2,0.39601715846012936,0.3773306324054609,0.40070184921228125,1.0,0.29411764705882354
N17_K+0.15_s1,17,0.15,1,3,0.46071847298201435,0.390868104987484,0.5938075782829191,1.0,0.17647058823529413
N17_K+0.15_s1,17,0.15,1,4,0.5246126150905569,0.3465488799624582,0.6573320789810386,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,5,0.5976458709975435,0.2934635306405595,0.6405305719915365,1.0,0.17647058823529413
