run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0_s1,17,0.0,1,60,0.03733980438042666,0.29215089747896156,0.3589207139600869,1.0,-0.5294117647058824
N17_K+0_s1,17,0.0,1,61,0.04171253200621074,0.28915798136889453,0.334195580695491,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,62,0.04677760761135994,0.2847615367686814,0.30473739769399505,1.0,-0.4117647058823529
N17_K+0_s1,17,0.0,1,63,0.05235814125191317,0.2789066691069154,0.2710389466449077,1.0,-0.4117647058823529
N17_K+0_s1,17,0.0,1,64,0.05832306535019745,0.2715502540889464,0.23369496691130684,1.0,-0.4117647058823529
N17_K+0_s1,17,0.0,1,65,0.06457681747426486,0.26266165043626905,0.1934187918823262,1.0,-0.29411764705882354
N17_K+0_s1,17,0.0,1,66,0.07104912911252018,0.2522233019264817,0.1511057252337001,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,67,0.07768721575618973,0.2402312258377273,0.10807841528185914,1.0,0.17647058823529413
N17_K+0_s1,17,0.0,1,68,0.08445032423884707,0.22669538866682892,0.06729300917110975,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,69,0.09130605193373431,0.2116399762523759,0.04106374669170187,1.0,-0.29411764705882354
N17_K+0_s1,17,0.0,1,70,0.0982278831850921,0.19510357697124509,0.05645275775972043,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,71,0.10519353505291594,0.17713932024266557,0.0937389513511955,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,72,0.1121838367834859,0.15781506598353776,0.1341240702938291,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,73,0.11918196249993328,0.13721387593930226,0.17344108073419673,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,74,0.12617289980203517,0.1154353878112043,0.21021679756640185,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,75,0.13314307777108067,0.09260003832313472,0.24360886264829834,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,76,0.14008010402733795,0.06886373818804145,0.27302516197273086,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,77,0.14697257729612903,0.04448503532358035,0.2980288040545064,1.0,-0.058823529411764705
